number,sharpe_ratio,calmar_ratio,total_return,datetime_start,datetime_complete,duration,params_bb_middlelines,params_bb_multiply,params_bb_timeperiod,params_channel_middlelines,params_channel_multiply,params_channel_timeperiod,params_fastk_period,params_lower_KDJ,params_slowd_matype,params_slowd_period,params_slowk_matype,params_slowk_period,params_upper_KDJ,system_attrs_nsga2:generation,state
339,0.5392726952897093,3.4059345682831266,0.5254475947933139,2023-11-29 20:40:25.529162,2023-11-29 20:40:25.789206,0 days 00:00:00.260044,2,2.951718010125258,17,SMA,2.770570069085377,51,16,24,0,5,1,4,76,5,COMPLETE
340,,,,2023-11-29 20:40:25.790203,2023-11-29 20:40:26.041921,0 days 00:00:00.251718,0,1.8536190376392125,22,SMA,1.4219454540065912,59,14,24,2,3,0,4,81,5,FAIL
341,0.7101494803790287,0.8335428647171146,0.2209081384963693,2023-11-29 20:40:26.042885,2023-11-29 20:40:26.293107,0 days 00:00:00.250222,2,2.2639817842766536,18,SMA,2.4857448129426,51,16,24,1,5,2,4,85,5,COMPLETE
342,0.7576029823382124,0.8992165773045975,0.39772225580749276,2023-11-29 20:40:26.294104,2023-11-29 20:40:26.540676,0 days 00:00:00.246572,2,2.1917134912915017,17,SMA,2.4261122990446102,51,16,24,2,5,2,4,89,5,COMPLETE
343,0.26558012436645,0.12409807444055115,0.21128084583300563,2023-11-29 20:40:26.541680,2023-11-29 20:40:26.801099,0 days 00:00:00.259419,0,1.0915083230429206,53,EMA,2.8444663661310803,16,5,24,2,5,1,4,90,5,COMPLETE
344,,,,2023-11-29 20:40:26.802096,2023-11-29 20:40:27.052722,0 days 00:00:00.250626,1,2.951718010125258,59,EMA,2.770570069085377,14,7,30,0,3,1,4,76,5,FAIL
345,0.5313713169762792,4.401251894418724,0.5140122408900649,2023-11-29 20:40:27.054682,2023-11-29 20:40:27.304703,0 days 00:00:00.250021,0,2.951718010125258,17,EMA,2.770570069085377,52,13,30,0,5,0,3,76,5,COMPLETE
346,-0.021871605692297534,-0.019252615068085087,-0.009988486046517834,2023-11-29 20:40:27.305735,2023-11-29 20:40:27.578385,0 days 00:00:00.272650,1,2.1585932654494036,22,EMA,1.4219454540065912,52,14,22,0,4,1,4,72,5,COMPLETE
347,-0.12418516317852635,-0.056924317715668075,-0.029717409179099832,2023-11-29 20:40:27.579350,2023-11-29 20:40:27.832663,0 days 00:00:00.253313,0,2.1917134912915017,17,EMA,1.4219454540065912,52,14,24,2,5,1,5,89,5,COMPLETE
348,0.3942947749832931,0.41706572202853526,0.06392929977062821,2023-11-29 20:40:27.833660,2023-11-29 20:40:28.086071,0 days 00:00:00.252411,1,2.3313187723219206,44,SMA,2.5573719482415207,37,7,22,2,5,1,5,73,5,COMPLETE
349,0.5313713169762792,4.401251894418724,0.5140122408900649,2023-11-29 20:40:28.086071,2023-11-29 20:40:28.328514,0 days 00:00:00.242443,2,2.951718010125258,17,WMA,2.8712708433722685,52,14,15,2,5,2,3,90,5,COMPLETE
350,-0.6470456594006513,-0.19445068659728726,-0.5229514479713147,2023-11-29 20:40:28.329186,2023-11-29 20:40:28.587766,0 days 00:00:00.258580,1,2.0917064151535567,22,SMA,2.5573719482415207,26,12,10,1,4,1,3,71,5,COMPLETE
351,0.4570341567967245,0.31006672795098167,0.4635489365737115,2023-11-29 20:40:28.589661,2023-11-29 20:40:28.884720,0 days 00:00:00.295059,2,2.3313187723219206,17,WMA,2.771594197580937,51,14,20,2,4,2,3,89,5,COMPLETE
352,0.3872796573104746,0.1686302400900625,0.07997452600337027,2023-11-29 20:40:28.885717,2023-11-29 20:40:29.143367,0 days 00:00:00.257650,1,2.3313187723219206,24,WMA,1.4766218906972959,52,14,30,2,4,1,4,76,5,COMPLETE
353,0.060909346238165046,0.012538436000608862,0.010026586977777044,2023-11-29 20:40:29.144397,2023-11-29 20:40:29.397062,0 days 00:00:00.252665,1,2.2639817842766536,18,SMA,2.5573719482415207,57,7,26,1,5,1,4,71,5,COMPLETE
354,0.6277670309371537,0.6667591781463141,0.7534183507408317,2023-11-29 20:40:29.398056,2023-11-29 20:40:29.660950,0 days 00:00:00.262894,0,2.0917064151535567,22,SMA,2.770570069085377,52,7,30,1,4,1,3,90,5,COMPLETE
355,0.3200854623838395,0.1615806587600292,0.1569492917064271,2023-11-29 20:40:29.661948,2023-11-29 20:40:29.949720,0 days 00:00:00.287772,2,2.2294970355998927,17,WMA,2.770570069085377,51,7,11,2,3,2,4,73,5,COMPLETE
356,0.6993563633271661,1.2223593197055587,0.8343604104932038,2023-11-29 20:40:29.950715,2023-11-29 20:40:30.221946,0 days 00:00:00.271231,1,2.2639817842766536,18,EMA,2.6645735473248227,57,17,22,0,5,2,4,70,5,COMPLETE
357,0.1037239387601795,-0.036799427740980786,-0.1204109478105012,2023-11-29 20:40:30.223334,2023-11-29 20:40:30.497632,0 days 00:00:00.274298,0,1.0915083230429206,22,EMA,2.8444663661310803,16,14,24,2,5,1,4,90,5,COMPLETE
358,0.6390022722019546,0.7003061571103164,0.8345874787782614,2023-11-29 20:40:30.497632,2023-11-29 20:40:30.748007,0 days 00:00:00.250375,2,2.0079171942193654,17,SMA,2.770570069085377,51,18,24,2,5,2,4,89,5,COMPLETE
359,0.40898107871479944,0.25575490017131636,0.38988914434319155,2023-11-29 20:40:30.749037,2023-11-29 20:40:31.004470,0 days 00:00:00.255433,0,1.0915083230429206,45,WMA,1.4219454540065912,52,13,22,2,5,1,3,89,5,COMPLETE
360,0.604567430252575,0.8119909400846932,0.6875083795195129,2023-11-29 20:40:31.004470,2023-11-29 20:40:31.264815,0 days 00:00:00.260345,2,2.1917134912915017,17,WMA,2.4261122990446102,51,16,30,0,4,2,4,89,5,COMPLETE
361,0.008180797954011368,-0.005914990006276734,-0.003077410905481486,2023-11-29 20:40:31.265813,2023-11-29 20:40:31.521580,0 days 00:00:00.255767,1,2.1917134912915017,22,EMA,1.4219454540065912,52,14,30,0,5,2,4,76,5,COMPLETE
362,0.6133880091052709,0.8669980757051107,0.7145644180477049,2023-11-29 20:40:31.522577,2023-11-29 20:40:31.775809,0 days 00:00:00.253232,2,1.0915083230429206,22,EMA,1.4219454540065912,52,13,22,1,4,1,3,76,5,COMPLETE
363,0.912878647393509,1.123873014513319,0.2970908801760903,2023-11-29 20:40:31.776774,2023-11-29 20:40:32.031607,0 days 00:00:00.254833,0,1.921125771932915,22,WMA,1.4219454540065912,52,16,17,0,5,1,3,76,5,COMPLETE
364,-0.05360770872221007,-0.03757736985223684,-0.021098177231263122,2023-11-29 20:40:32.032565,2023-11-29 20:40:32.313056,0 days 00:00:00.280491,0,1.8754297950800602,59,EMA,2.768781561645193,52,7,30,2,4,1,4,76,5,COMPLETE
365,0.2408671523035804,0.0472981811433288,0.15606814254119925,2023-11-29 20:40:32.314096,2023-11-29 20:40:32.585282,0 days 00:00:00.271186,0,1.0915083230429206,21,SMA,2.8444663661310803,16,7,22,0,5,1,4,77,5,COMPLETE
366,0.5282103242866412,1.1174952698666851,0.5168642178340954,2023-11-29 20:40:32.586279,2023-11-29 20:40:32.837737,0 days 00:00:00.251458,1,2.650856465541163,22,EMA,2.5551208924133264,52,5,30,0,4,1,3,87,5,COMPLETE
367,0.7613053193246351,0.5623005534719702,1.157333411381456,2023-11-29 20:40:32.838734,2023-11-29 20:40:33.094325,0 days 00:00:00.255591,1,2.2294970355998927,22,EMA,2.770570069085377,27,18,30,2,4,1,3,76,5,COMPLETE
368,,,,2023-11-29 20:40:33.095323,2023-11-29 20:40:33.341447,0 days 00:00:00.246124,2,2.951718010125258,13,EMA,2.4261122990446102,51,16,24,1,5,2,4,76,5,FAIL
369,0.23099547935074752,0.04595755902102533,0.13249793762144166,2023-11-29 20:40:33.343110,2023-11-29 20:40:33.613196,0 days 00:00:00.270086,0,1.0915083230429206,24,WMA,2.5573719482415207,44,13,22,1,4,1,3,76,5,COMPLETE
370,0.7220940458647095,0.4430455456210038,1.061660573295248,2023-11-29 20:40:33.615161,2023-11-29 20:40:33.878125,0 days 00:00:00.262964,2,2.1585932654494036,22,SMA,2.6853282202082984,13,7,24,1,4,2,3,83,5,COMPLETE
371,-0.6177050823236404,-0.2523569026513913,-0.6634885071393483,2023-11-29 20:40:33.879179,2023-11-29 20:40:34.150900,0 days 00:00:00.271721,0,1.0915083230429206,17,SMA,2.8444663661310803,51,16,22,2,5,2,4,89,5,COMPLETE
372,0.9951393574030938,0.6910081302336136,0.8819828489267235,2023-11-29 20:40:34.151913,2023-11-29 20:40:34.452436,0 days 00:00:00.300523,0,2.3313187723219206,24,WMA,2.5551208924133264,43,7,17,1,4,1,4,76,6,COMPLETE
373,0.22350443022051342,0.10063392389848055,0.12576145494440255,2023-11-29 20:40:34.453388,2023-11-29 20:40:34.715555,0 days 00:00:00.262167,2,1.921125771932915,22,SMA,2.5551208924133264,22,7,19,2,3,1,4,76,6,COMPLETE
374,0.5313713169762792,4.401251894418724,0.5140122408900649,2023-11-29 20:40:34.716553,2023-11-29 20:40:34.967976,0 days 00:00:00.251423,2,2.951718010125258,17,WMA,2.8712708433722685,43,14,15,1,5,2,3,87,6,COMPLETE
375,-0.15977957921597094,-0.10397354635176764,-0.31103456594499773,2023-11-29 20:40:34.970968,2023-11-29 20:40:35.245940,0 days 00:00:00.274972,2,1.0915083230429206,22,EMA,2.5573719482415207,52,5,22,1,4,1,3,76,6,COMPLETE
376,0.5445870908929319,2.100226263421407,0.5370040159659902,2023-11-29 20:40:35.246938,2023-11-29 20:40:35.501067,0 days 00:00:00.254129,0,2.951718010125258,22,SMA,2.770570069085377,52,18,15,1,4,1,3,90,6,COMPLETE
377,0.5343949483212561,0.27956571810611003,0.24578847850066354,2023-11-29 20:40:35.502032,2023-11-29 20:40:35.745601,0 days 00:00:00.243569,0,1.921125771932915,22,WMA,1.4219454540065912,16,16,17,0,5,1,4,73,6,COMPLETE
378,0.7165577759572687,1.1065856585480625,0.8768974283977752,2023-11-29 20:40:35.746599,2023-11-29 20:40:35.995461,0 days 00:00:00.248862,0,2.2294970355998927,22,EMA,2.770570069085377,57,13,22,2,3,2,3,73,6,COMPLETE
379,-0.021871605692297534,-0.019252615068085087,-0.009988486046517834,2023-11-29 20:40:35.996461,2023-11-29 20:40:36.248600,0 days 00:00:00.252139,1,2.3313187723219206,22,WMA,1.524068734272442,44,14,21,2,4,1,5,73,6,COMPLETE
380,,,,2023-11-29 20:40:36.250596,2023-11-29 20:40:36.506737,0 days 00:00:00.256141,2,2.951718010125258,17,WMA,1.4219454540065912,52,14,15,0,5,1,4,70,6,FAIL
381,0.4484054248691597,0.2508158565234939,0.5676304288495109,2023-11-29 20:40:36.508699,2023-11-29 20:40:36.779236,0 days 00:00:00.270537,2,1.9561779210360442,13,SMA,2.8712708433722685,13,7,19,2,5,2,3,81,6,COMPLETE
382,-0.12418516317852635,-0.056924317715668075,-0.029717409179099832,2023-11-29 20:40:36.779236,2023-11-29 20:40:37.055268,0 days 00:00:00.276032,0,2.2639817842766536,18,EMA,1.4219454540065912,52,13,17,1,5,1,3,76,6,COMPLETE
383,0.6133880091052709,0.8669980757051107,0.7145644180477049,2023-11-29 20:40:37.057228,2023-11-29 20:40:37.311288,0 days 00:00:00.254060,2,1.0915083230429206,22,EMA,1.4219454540065912,52,13,22,1,4,1,3,76,6,COMPLETE
384,0.37868641330083325,0.16878558456345452,0.3821120513659031,2023-11-29 20:40:37.312293,2023-11-29 20:40:37.571348,0 days 00:00:00.259055,0,1.921125771932915,22,EMA,2.8712708433722685,52,16,30,0,4,1,3,74,6,COMPLETE
385,0.4876083239983539,0.35894829799378775,0.5304265305582431,2023-11-29 20:40:37.572376,2023-11-29 20:40:37.825879,0 days 00:00:00.253503,2,2.1917134912915017,17,WMA,2.4261122990446102,43,16,24,0,4,2,3,73,6,COMPLETE
386,0.4786792041096792,1.2106901702890567,0.44557566348214805,2023-11-29 20:40:37.826881,2023-11-29 20:40:38.085621,0 days 00:00:00.258740,2,2.951718010125258,24,WMA,2.5551208924133264,43,9,19,1,5,2,3,90,6,COMPLETE
387,,,,2023-11-29 20:40:38.086618,2023-11-29 20:40:38.345582,0 days 00:00:00.258964,1,2.2294970355998927,22,SMA,1.263069450877549,52,18,17,2,4,1,3,73,6,FAIL
388,0.654714740831108,1.1175185402542434,0.7529301358635203,2023-11-29 20:40:38.347432,2023-11-29 20:40:38.602496,0 days 00:00:00.255064,2,2.3313187723219206,24,SMA,2.894963155708938,47,7,20,0,4,2,3,71,6,COMPLETE
389,0.6035549954890297,0.27890019401559035,1.3270598486229823,2023-11-29 20:40:38.603459,2023-11-29 20:40:38.888400,0 days 00:00:00.284941,2,1.0915083230429206,22,SMA,2.6853282202082984,13,18,24,1,4,2,3,83,6,COMPLETE
390,0.429543687319126,0.27647136142770284,0.43169746699608796,2023-11-29 20:40:38.889445,2023-11-29 20:40:39.169927,0 days 00:00:00.280482,2,2.2639817842766536,18,WMA,2.5551208924133264,43,7,19,0,4,2,3,70,6,COMPLETE
391,0.7839070750829215,1.8362991854120618,0.9685095792110999,2023-11-29 20:40:39.170920,2023-11-29 20:40:39.428181,0 days 00:00:00.257261,2,2.3313187723219206,24,EMA,2.6853282202082984,43,7,19,2,4,1,3,83,6,COMPLETE
392,0.4551741198381187,0.587265000569909,0.4222956719190984,2023-11-29 20:40:39.429147,2023-11-29 20:40:39.685521,0 days 00:00:00.256374,0,2.951718010125258,22,WMA,2.770570069085377,52,18,30,0,5,2,4,80,6,COMPLETE
393,-0.5636088985328487,-0.1919893192418716,-0.02160959611048867,2023-11-29 20:40:39.686081,2023-11-29 20:40:39.937189,0 days 00:00:00.251108,0,1.921125771932915,30,EMA,1.4219454540065912,52,16,30,2,3,0,3,76,6,COMPLETE
394,0.8073676931430537,1.0584790252714258,1.1119605983773897,2023-11-29 20:40:39.938631,2023-11-29 20:40:40.211025,0 days 00:00:00.272394,1,2.2639817842766536,19,EMA,2.6645735473248227,57,7,22,0,5,1,3,76,6,COMPLETE
395,0.7876936954283438,3.0322670033123487,0.9626831405949335,2023-11-29 20:40:40.212022,2023-11-29 20:40:40.503041,0 days 00:00:00.291019,1,1.921125771932915,22,WMA,1.4219454540065912,52,16,18,0,3,1,4,76,6,COMPLETE
396,0.5859995268338265,0.5368159958450047,0.2783127402159789,2023-11-29 20:40:40.504038,2023-11-29 20:40:40.764967,0 days 00:00:00.260929,2,2.1917134912915017,17,EMA,2.8444663661310803,52,14,22,2,4,0,4,87,6,COMPLETE
397,0.5079199946211388,2.2105711933294065,0.48274593090470685,2023-11-29 20:40:40.766002,2023-11-29 20:40:41.033582,0 days 00:00:00.267580,2,2.650856465541163,13,WMA,2.5551208924133264,44,7,20,2,4,2,3,90,6,COMPLETE
398,0.6326254233426648,0.4219253250565294,0.963198675956275,2023-11-29 20:40:41.034580,2023-11-29 20:40:41.311379,0 days 00:00:00.276799,2,1.921125771932915,17,WMA,2.8712708433722685,52,16,30,2,5,1,4,76,6,COMPLETE
399,0.7639753633641776,0.8834621797356738,0.9837998906638031,2023-11-29 20:40:41.312377,2023-11-29 20:40:41.568994,0 days 00:00:00.256617,0,2.2639817842766536,17,EMA,2.770570069085377,51,13,24,2,5,2,4,89,6,COMPLETE
400,0.9971834011476176,0.5785742552091454,0.6760823904746157,2023-11-29 20:40:41.569992,2023-11-29 20:40:41.842834,0 days 00:00:00.272842,1,1.921125771932915,22,EMA,1.4219454540065912,22,16,24,0,4,1,4,76,6,COMPLETE
401,0.8879868640009966,0.619067068375069,0.6826694063538025,2023-11-29 20:40:41.843832,2023-11-29 20:40:42.102689,0 days 00:00:00.258857,0,2.3313187723219206,23,SMA,2.5573719482415207,33,16,10,2,4,1,5,71,6,COMPLETE
402,0.3822432764703732,0.2387941827428172,0.09662019835683466,2023-11-29 20:40:42.103685,2023-11-29 20:40:42.360061,0 days 00:00:00.256376,1,1.921125771932915,22,SMA,1.4219454540065912,22,16,30,2,3,1,4,76,6,COMPLETE
403,0.1278847597641267,0.0009112572238524029,0.002510222830590436,2023-11-29 20:40:42.362730,2023-11-29 20:40:42.642658,0 days 00:00:00.279928,0,1.6098281404213342,23,WMA,2.5551208924133264,33,16,26,2,4,0,4,74,6,COMPLETE
404,0.5052806798042065,0.3169024899175704,0.5378921766932663,2023-11-29 20:40:42.643711,2023-11-29 20:40:42.896556,0 days 00:00:00.252845,2,2.2639817842766536,22,SMA,2.718025826154765,43,14,22,1,5,1,3,73,6,COMPLETE
405,0.6318696263632478,1.4695547971959282,0.1710001898126977,2023-11-29 20:40:42.896556,2023-11-29 20:40:43.150217,0 days 00:00:00.253661,2,2.1585932654494036,17,SMA,1.9738144427416044,52,7,24,0,4,2,5,89,6,COMPLETE
406,0.5577377714211927,0.4690878517722042,0.6052252329532325,2023-11-29 20:40:43.151409,2023-11-29 20:40:43.414025,0 days 00:00:00.262616,2,2.650856465541163,13,WMA,2.5551208924133264,43,18,15,1,5,2,3,72,6,COMPLETE
407,0.285799973335102,0.11089089994266106,0.19170831512148198,2023-11-29 20:40:43.414990,2023-11-29 20:40:43.697883,0 days 00:00:00.282893,0,2.2294970355998927,22,EMA,2.8444663661310803,27,18,30,1,4,2,4,76,6,COMPLETE
408,0.6942426240530275,2.770921218145201,0.7761672594914214,2023-11-29 20:40:43.699111,2023-11-29 20:40:43.984592,0 days 00:00:00.285481,1,1.921125771932915,22,WMA,1.4219454540065912,52,7,17,0,4,1,3,76,6,COMPLETE
409,0.6940803689765104,0.5857689302590313,1.0360055560020256,2023-11-29 20:40:43.985589,2023-11-29 20:40:44.258441,0 days 00:00:00.272852,0,2.0917064151535567,22,WMA,2.8712708433722685,52,16,10,0,4,1,3,90,6,COMPLETE
410,0.5386542960980064,0.3739796494871719,0.5837909967676984,2023-11-29 20:40:44.261448,2023-11-29 20:40:44.534422,0 days 00:00:00.272974,1,2.2294970355998927,22,EMA,2.770570069085377,52,13,30,0,4,1,4,73,6,COMPLETE
411,0.6902962491407543,1.2014249714816876,0.809122572409484,2023-11-29 20:40:44.535379,2023-11-29 20:40:44.798521,0 days 00:00:00.263142,2,2.650856465541163,13,WMA,2.5551208924133264,43,19,19,0,4,2,3,87,6,COMPLETE
412,1.0311080503746146,1.0763258622060468,1.9218236594730564,2023-11-29 20:40:44.799522,2023-11-29 20:40:45.068849,0 days 00:00:00.269327,1,1.921125771932915,22,EMA,2.8712708433722685,52,16,30,1,4,1,3,76,6,COMPLETE
413,0.9300333609013987,0.5992484875545172,0.7150435996577394,2023-11-29 20:40:45.069821,2023-11-29 20:40:45.336694,0 days 00:00:00.266873,2,2.3313187723219206,24,WMA,2.5551208924133264,44,5,22,2,5,2,5,70,6,COMPLETE
414,-0.14091343791732278,-0.06933218933927605,-0.07417553912080152,2023-11-29 20:40:45.337728,2023-11-29 20:40:45.614107,0 days 00:00:00.276379,2,2.2639817842766536,18,WMA,2.770570069085377,57,16,24,1,5,2,4,70,6,COMPLETE
415,0.2646275508230483,0.14793399138978972,0.13015712322478393,2023-11-29 20:40:45.615101,2023-11-29 20:40:45.878016,0 days 00:00:00.262915,2,2.0079171942193654,17,SMA,2.770570069085377,51,13,24,2,5,0,4,89,6,COMPLETE
416,0.5325524315094221,4.558582305058052,0.51567416431585,2023-11-29 20:40:45.878016,2023-11-29 20:40:46.138965,0 days 00:00:00.260949,0,2.951718010125258,22,EMA,2.4261122990446102,51,10,25,2,5,2,3,90,6,COMPLETE
417,-0.26653960631047585,-0.11897203791783813,-0.050149267843607535,2023-11-29 20:40:46.139963,2023-11-29 20:40:46.403879,0 days 00:00:00.263916,2,2.3313187723219206,11,WMA,1.658558694329506,52,5,27,0,4,2,3,85,6,COMPLETE
418,0.9281711525306309,1.0677713925608412,1.5923495287924687,2023-11-29 20:40:46.404877,2023-11-29 20:40:46.681567,0 days 00:00:00.276690,0,2.0917064151535567,24,WMA,2.689218582215011,52,12,10,0,4,2,3,90,6,COMPLETE
419,0.32084952035543496,0.11687311264765703,0.3242055841305333,2023-11-29 20:40:46.682615,2023-11-29 20:40:46.965650,0 days 00:00:00.283035,2,1.0915083230429206,17,SMA,2.6853282202082984,52,18,24,1,4,2,3,81,6,COMPLETE
420,,,,2023-11-29 20:40:46.966652,2023-11-29 20:40:47.214221,0 days 00:00:00.247569,0,2.951718010125258,17,EMA,2.770570069085377,52,16,17,0,5,0,3,76,6,FAIL
421,1.113924116881723,1.2853137764629015,0.8810349742673299,2023-11-29 20:40:47.216184,2023-11-29 20:40:47.504771,0 days 00:00:00.288587,1,1.921125771932915,21,EMA,1.4219454540065912,22,14,30,2,3,1,4,73,6,COMPLETE
422,0.7911843887329973,3.27164595850861,0.9690348659690267,2023-11-29 20:40:47.505772,2023-11-29 20:40:47.762552,0 days 00:00:00.256780,1,1.921125771932915,22,WMA,1.4219454540065912,52,16,17,1,5,1,3,76,6,COMPLETE
423,0.5068492624413382,0.2613653159551937,0.6076225088771844,2023-11-29 20:40:47.763551,2023-11-29 20:40:48.020952,0 days 00:00:00.257401,2,2.2294970355998927,22,SMA,2.770570069085377,13,18,24,2,3,2,3,83,6,COMPLETE
424,0.5929454536911615,0.4419415378140376,0.6635093932951719,2023-11-29 20:40:48.021950,2023-11-29 20:40:48.280980,0 days 00:00:00.259030,2,2.3313187723219206,24,EMA,2.5551208924133264,43,14,22,0,4,2,3,71,6,COMPLETE
425,,,,2023-11-29 20:40:48.281978,2023-11-29 20:40:48.587186,0 days 00:00:00.305208,2,2.3313187723219206,58,WMA,2.5573719482415207,44,14,20,2,5,1,3,90,7,FAIL
426,0.9090258655102956,1.1188128125626602,0.29560940099749855,2023-11-29 20:40:48.589184,2023-11-29 20:40:48.874000,0 days 00:00:00.284816,1,1.921125771932915,22,WMA,1.4219454540065912,52,16,17,0,5,1,4,76,7,COMPLETE
427,0.505607288934745,0.35772945934608064,0.6305231228220904,2023-11-29 20:40:48.874996,2023-11-29 20:40:49.141024,0 days 00:00:00.266028,1,1.921125771932915,22,WMA,2.8712708433722685,52,16,30,0,3,1,3,76,7,COMPLETE
428,0.745246367433948,0.3986879249834213,0.5155790694394767,2023-11-29 20:40:49.142021,2023-11-29 20:40:49.400177,0 days 00:00:00.258156,1,1.921125771932915,22,EMA,2.5551208924133264,44,5,22,2,3,2,5,70,7,COMPLETE
429,0.6914902808701454,0.587304330996751,0.8905789714812963,2023-11-29 20:40:49.401174,2023-11-29 20:40:49.684880,0 days 00:00:00.283706,0,2.066658508923833,18,EMA,2.6645735473248227,57,13,26,2,5,2,4,70,7,COMPLETE
430,0.5460544163588373,0.37174382926553245,0.6652470094396292,2023-11-29 20:40:49.685876,2023-11-29 20:40:49.947637,0 days 00:00:00.261761,1,2.0917064151535567,22,SMA,2.770570069085377,52,16,10,1,4,2,3,76,7,COMPLETE
431,0.6383217553497103,0.3635256585501089,0.9060064874051565,2023-11-29 20:40:49.948601,2023-11-29 20:40:50.219926,0 days 00:00:00.271325,0,2.2639817842766536,17,SMA,2.770570069085377,27,13,24,2,5,2,4,89,7,COMPLETE
432,0.6492588963988165,0.6713668343041099,0.7649692278703355,2023-11-29 20:40:50.221920,2023-11-29 20:40:50.475369,0 days 00:00:00.253449,1,1.921125771932915,21,EMA,1.7863056815192393,42,14,30,2,4,1,3,76,7,COMPLETE
433,-0.008421499220136928,-0.024653269810765256,-0.03729089204894351,2023-11-29 20:40:50.476364,2023-11-29 20:40:50.738166,0 days 00:00:00.261802,0,2.3313187723219206,17,EMA,2.5573719482415207,26,7,10,1,5,2,4,71,7,COMPLETE
434,0.3365768466932587,0.27699982811792606,0.28565369570685933,2023-11-29 20:40:50.739195,2023-11-29 20:40:50.999760,0 days 00:00:00.260565,0,2.3313187723219206,13,EMA,2.5551208924133264,44,14,19,0,4,2,3,87,7,COMPLETE
435,-0.19425467193271737,-0.06111266288644791,-0.06114806148603748,2023-11-29 20:40:51.001663,2023-11-29 20:40:51.253571,0 days 00:00:00.251908,1,1.921125771932915,29,WMA,1.4219454540065912,52,16,17,0,4,1,3,76,7,COMPLETE
436,0.32523681472994465,0.13383642319754577,0.2808255828862359,2023-11-29 20:40:51.254567,2023-11-29 20:40:51.500205,0 days 00:00:00.245638,0,2.3313187723219206,17,WMA,2.5573719482415207,44,14,20,1,4,1,3,71,7,COMPLETE
437,0.8478113291501893,1.9223982702141673,1.1721676325594799,2023-11-29 20:40:51.501358,2023-11-29 20:40:51.774894,0 days 00:00:00.273536,0,2.2294970355998927,22,SMA,2.770570069085377,52,7,17,2,3,2,3,72,7,COMPLETE
438,0.7574824922975497,0.5383520372248514,1.047035417167194,2023-11-29 20:40:51.775897,2023-11-29 20:40:52.043206,0 days 00:00:00.267309,1,2.1917134912915017,22,EMA,2.8444663661310803,52,16,30,0,4,2,4,76,7,COMPLETE
439,0.5310033936576148,4.533557257351411,0.5123503174642804,2023-11-29 20:40:52.044203,2023-11-29 20:40:52.296718,0 days 00:00:00.252515,1,2.650856465541163,18,SMA,2.389029066539946,52,7,19,0,4,2,3,87,7,COMPLETE
