number,sharpe_ratio,calmar_ratio,total_return,datetime_start,datetime_complete,duration,params_bb_middlelines,params_bb_multiply,params_bb_timeperiod,params_channel_middlelines,params_channel_multiply,params_channel_timeperiod,system_attrs_nsga2:generation,state
631,0.9270525034635705,0.9308527722668772,2.843426654269813,2023-11-29 20:16:45.669855,2023-11-29 20:16:46.216773,0 days 00:00:00.546918,1,1.9418693743491882,27,WMA,1.8413673091400447,28,11,COMPLETE
632,0.5983509401029625,0.3783054938711936,1.154930674408159,2023-11-29 20:16:46.218766,2023-11-29 20:16:46.691895,0 days 00:00:00.473129,0,2.0314606583494106,23,SMA,1.7198227018691623,35,11,COMPLETE
633,-0.08300793036961386,-0.15581366840577435,-0.3760133387418867,2023-11-29 20:16:46.692892,2023-11-29 20:16:47.210988,0 days 00:00:00.518096,1,1.8317427653580092,17,WMA,1.4059732021736202,38,11,COMPLETE
634,0.08563036266152547,-0.006054154147164053,-0.012707476497241998,2023-11-29 20:16:47.211986,2023-11-29 20:16:47.826523,0 days 00:00:00.614537,0,2.4002209993949415,11,WMA,2.2238723783688106,35,11,COMPLETE
635,0.8764604481775227,0.9604215741684715,2.6912312559227134,2023-11-29 20:16:47.827894,2023-11-29 20:16:48.384074,0 days 00:00:00.556180,0,1.9427784947846185,11,WMA,1.8767446415698397,33,11,COMPLETE
636,0.2636826005405989,0.10828768099410663,0.20239845787371805,2023-11-29 20:16:48.385073,2023-11-29 20:16:48.947814,0 days 00:00:00.562741,2,1.8248951854265372,24,WMA,2.4365025962454565,35,11,COMPLETE
637,0.8880057217078849,0.7857098190089751,2.4857021198952016,2023-11-29 20:16:48.948853,2023-11-29 20:16:49.542597,0 days 00:00:00.593744,0,1.9418693743491882,17,EMA,1.7223010809529486,48,11,COMPLETE
638,0.8178916712513252,0.8544833499121949,2.015788557345546,2023-11-29 20:16:49.543594,2023-11-29 20:16:50.117121,0 days 00:00:00.573527,1,1.8248951854265372,27,EMA,1.8413673091400447,28,11,COMPLETE
639,0.8681144474613203,0.8326211304349346,2.434001869776356,2023-11-29 20:16:50.118084,2023-11-29 20:16:50.653042,0 days 00:00:00.534958,1,1.8248951854265372,26,WMA,1.8413673091400447,35,11,COMPLETE
640,,,,2023-11-29 20:16:50.654074,2023-11-29 20:16:50.766980,0 days 00:00:00.112906,1,1.8833387247604287,60,WMA,1.8413673091400447,30,11,FAIL
641,1.1754978740998066,1.3800544534889188,5.621786146349051,2023-11-29 20:16:50.769734,2023-11-29 20:16:51.275014,0 days 00:00:00.505280,0,1.9418693743491882,16,WMA,1.7223010809529486,45,11,COMPLETE
642,0.22681976125260747,0.10184523707148796,0.07859344941034778,2023-11-29 20:16:51.276011,2023-11-29 20:16:51.859802,0 days 00:00:00.583791,0,1.8317427653580092,55,SMA,2.0873543358768982,38,11,COMPLETE
643,0.5320921481865319,0.35575448998643616,0.6515354871468645,2023-11-29 20:16:51.860759,2023-11-29 20:16:52.454998,0 days 00:00:00.594239,0,1.4401922904052193,52,EMA,2.215826415402817,25,11,COMPLETE
644,1.0876962876878058,1.0164169448073093,3.282003054151698,2023-11-29 20:16:52.456012,2023-11-29 20:16:53.015975,0 days 00:00:00.559963,0,2.0314606583494106,23,EMA,1.7198227018691623,37,11,COMPLETE
645,0.6324937072025599,0.5114202433630641,1.1856967499980362,2023-11-29 20:16:53.017006,2023-11-29 20:16:53.522286,0 days 00:00:00.505280,0,2.051081235786714,23,SMA,2.798081501889153,51,11,COMPLETE
646,1.0139599364226224,0.9916148379905869,3.4878342000748135,2023-11-29 20:16:53.523287,2023-11-29 20:16:54.024086,0 days 00:00:00.500799,1,2.4207409171988923,34,EMA,2.215826415402817,54,11,COMPLETE
647,0.3186558809039589,0.15462760356165858,0.11372964745638199,2023-11-29 20:16:54.026083,2023-11-29 20:16:54.298753,0 days 00:00:00.272670,1,1.1728688590195009,60,EMA,1.1265247796843285,52,11,COMPLETE
648,0.6045596123696249,0.48144356888216766,1.0942079497667865,2023-11-29 20:16:54.300112,2023-11-29 20:16:54.865850,0 days 00:00:00.565738,1,2.1498733332019557,22,EMA,2.507295573400313,50,11,COMPLETE
649,0.37522380355026025,0.1457508171801415,0.43074628416136124,2023-11-29 20:16:54.866846,2023-11-29 20:16:55.435271,0 days 00:00:00.568425,1,1.8833387247604287,15,WMA,1.8767446415698397,33,11,COMPLETE
650,0.10771978575305888,0.019382652808862273,0.02956806366479512,2023-11-29 20:16:55.436667,2023-11-29 20:16:56.088183,0 days 00:00:00.651516,0,2.820638643164446,11,WMA,1.7223010809529486,35,11,COMPLETE
651,0.7979470705834533,0.5785518359295784,1.4023529901335965,2023-11-29 20:16:56.089180,2023-11-29 20:16:56.570440,0 days 00:00:00.481260,1,1.4236903654433875,24,SMA,1.1544810312625282,35,11,COMPLETE
652,0.5409695883034678,0.3042187031182759,0.9102356822783315,2023-11-29 20:16:56.572438,2023-11-29 20:16:56.986329,0 days 00:00:00.413891,0,1.8173222369679263,23,EMA,1.107741697118357,32,11,COMPLETE
653,0.664306120979122,0.59008683875909,1.2322178438982805,2023-11-29 20:16:56.987326,2023-11-29 20:16:57.494775,0 days 00:00:00.507449,0,1.4622645671961683,16,WMA,2.2238723783688106,45,11,COMPLETE
654,0.5607340413905745,0.3500408952985844,0.9628186341970297,2023-11-29 20:16:57.495762,2023-11-29 20:16:58.040530,0 days 00:00:00.544768,0,1.8833387247604287,11,WMA,1.8413673091400447,51,11,COMPLETE
655,0.20930121253189996,0.046013030482344855,0.09903176098461784,2023-11-29 20:16:58.041496,2023-11-29 20:16:58.576416,0 days 00:00:00.534920,2,1.6433037789485447,32,WMA,2.301344305982351,24,11,COMPLETE
656,0.7744468772467717,0.6096244204987448,1.5083534743505322,2023-11-29 20:16:58.577377,2023-11-29 20:16:59.194128,0 days 00:00:00.616751,1,2.084719296890812,23,EMA,2.215826415402817,49,11,COMPLETE
657,0.5239039695065097,0.5360773259333746,0.6832539841153593,2023-11-29 20:16:59.195335,2023-11-29 20:16:59.872721,0 days 00:00:00.677386,0,2.4002209993949415,19,EMA,1.3867871454388006,10,11,COMPLETE
658,0.2438371525614086,0.08674017583071436,0.16622507045684615,2023-11-29 20:16:59.873772,2023-11-29 20:17:00.420309,0 days 00:00:00.546537,1,1.8833387247604287,27,WMA,2.420472800713621,51,11,COMPLETE
659,-0.26658829928258915,-0.1902292843981796,-0.5300889088141274,2023-11-29 20:17:00.421307,2023-11-29 20:17:00.992634,0 days 00:00:00.571327,1,1.8833387247604287,11,WMA,1.8413673091400447,26,11,COMPLETE
660,0.9345110193356042,0.8594228555999249,2.50581839301833,2023-11-29 20:17:00.994627,2023-11-29 20:17:01.554712,0 days 00:00:00.560085,1,2.4207409171988923,34,EMA,2.215826415402817,31,11,COMPLETE
661,0.6298635399514959,0.33941364907472144,1.2235491701870231,2023-11-29 20:17:01.555708,2023-11-29 20:17:02.136063,0 days 00:00:00.580355,1,1.3625609807030064,17,SMA,1.1544810312625282,44,11,COMPLETE
662,,,,2023-11-29 20:17:02.137028,2023-11-29 20:17:02.237337,0 days 00:00:00.100309,0,1.8317427653580092,39,SMA,1.1544810312625282,38,11,FAIL
663,0.2200626838782463,0.04040813202133596,0.09151528521146332,2023-11-29 20:17:02.238334,2023-11-29 20:17:02.757202,0 days 00:00:00.518868,1,1.7154645179598635,17,EMA,1.1544810312625282,44,11,COMPLETE
664,-0.11431089619937161,-0.12653428010975798,-0.25992839628121517,2023-11-29 20:17:02.758203,2023-11-29 20:17:03.419656,0 days 00:00:00.661453,1,2.654180294391713,17,SMA,2.0873543358768982,38,11,COMPLETE
665,0.6476237683689805,0.3871373974963188,1.5467402325769966,2023-11-29 20:17:03.420657,2023-11-29 20:17:03.935749,0 days 00:00:00.515092,0,1.8833387247604287,23,SMA,1.7198227018691623,47,11,COMPLETE
666,0.444772782917489,0.21773923458944774,0.5729873683622801,2023-11-29 20:17:03.936731,2023-11-29 20:17:04.427949,0 days 00:00:00.491218,0,1.0982249699721076,15,EMA,2.3284033643668796,50,11,COMPLETE
667,0.2563507978806594,0.06522220857512209,0.18573822592621483,2023-11-29 20:17:04.429901,2023-11-29 20:17:04.961852,0 days 00:00:00.531951,1,1.4236903654433875,23,WMA,2.215826415402817,55,11,COMPLETE
668,0.023842178604100882,-0.06490377459069066,-0.13392006538548684,2023-11-29 20:17:04.962850,2023-11-29 20:17:05.577796,0 days 00:00:00.614946,2,2.940525015445168,23,EMA,2.215826415402817,26,11,COMPLETE
669,-0.1315500299820153,-0.09673563933098328,-0.20046220243074983,2023-11-29 20:17:05.578295,2023-11-29 20:17:06.175839,0 days 00:00:00.597544,1,1.6639517311092384,41,WMA,2.420472800713621,30,11,COMPLETE
670,0.3442265648353086,0.12436271476521417,0.31782905133771394,2023-11-29 20:17:06.176837,2023-11-29 20:17:06.779381,0 days 00:00:00.602544,2,1.8317427653580092,11,EMA,2.0873543358768982,35,11,COMPLETE
671,0.443204574489428,0.30233785353895626,0.378690814117944,2023-11-29 20:17:06.780919,2023-11-29 20:17:07.398726,0 days 00:00:00.617807,1,1.4401922904052193,60,WMA,2.756681698568018,30,11,COMPLETE
672,0.8716731548530865,0.8414867641729058,2.4249360714824286,2023-11-29 20:17:07.398726,2023-11-29 20:17:07.926783,0 days 00:00:00.528057,1,2.2033674603320557,34,EMA,1.8413673091400447,35,11,COMPLETE
673,0.9405716096999629,0.9376884393577124,2.8770673733900263,2023-11-29 20:17:07.927780,2023-11-29 20:17:08.414680,0 days 00:00:00.486900,0,1.4622645671961683,27,WMA,1.1265247796843285,35,11,COMPLETE
674,1.013266111511884,1.0761588740886516,3.611583238321237,2023-11-29 20:17:08.414680,2023-11-29 20:17:08.977205,0 days 00:00:00.562525,2,1.8317427653580092,17,EMA,2.0873543358768982,38,11,COMPLETE
675,0.6977505457087169,0.5675871314616713,1.5586657951818181,2023-11-29 20:17:08.978271,2023-11-29 20:17:09.521040,0 days 00:00:00.542769,2,1.6271507371340743,17,EMA,2.0873543358768982,38,11,COMPLETE
676,0.8264240816863472,0.6565624648755696,1.675631264494522,2023-11-29 20:17:09.521985,2023-11-29 20:17:10.103679,0 days 00:00:00.581694,1,2.4207409171988923,34,WMA,2.0873543358768982,51,11,COMPLETE
677,,,,2023-11-29 20:17:10.105674,2023-11-29 20:17:10.542063,0 days 00:00:00.436389,0,1.8248951854265372,56,WMA,1.8413673091400447,35,12,FAIL
678,0.11914183083573278,-0.01788607664377216,-0.05749148266284266,2023-11-29 20:17:10.544092,2023-11-29 20:17:11.036357,0 days 00:00:00.492265,0,1.4401922904052193,60,WMA,1.7811941222353413,30,12,COMPLETE
679,0.03591510368722239,-0.12835495157868665,-0.3041522945376887,2023-11-29 20:17:11.038351,2023-11-29 20:17:11.526517,0 days 00:00:00.488166,1,1.7784465657980384,17,WMA,1.1544810312625282,44,12,COMPLETE
680,0.6409521642669301,0.356428225691026,1.3784281724745375,2023-11-29 20:17:11.527515,2023-11-29 20:17:12.096627,0 days 00:00:00.569112,2,1.4401922904052193,17,EMA,1.1666170826257503,38,12,COMPLETE
681,0.7198596653465981,0.4567872813821675,1.9643876916854266,2023-11-29 20:17:12.098563,2023-11-29 20:17:12.513201,0 days 00:00:00.414638,0,1.9418693743491882,27,EMA,1.3505188654193436,31,12,COMPLETE
682,0.9167600767982463,0.8742206736277048,2.5737069413191773,2023-11-29 20:17:12.514203,2023-11-29 20:17:13.089025,0 days 00:00:00.574822,2,2.4002209993949415,34,WMA,2.2238723783688106,45,12,COMPLETE
683,0.39314159474805127,0.18124366162331199,0.48465145084165245,2023-11-29 20:17:13.089528,2023-11-29 20:17:13.661719,0 days 00:00:00.572191,1,2.0140935585842192,17,EMA,2.0873543358768982,24,12,COMPLETE
684,0.4337092463344914,0.16834917469880245,0.564880443837518,2023-11-29 20:17:13.662716,2023-11-29 20:17:14.107850,0 days 00:00:00.445134,1,1.8833387247604287,44,EMA,1.8413673091400447,35,12,COMPLETE
685,-0.091129111228429,-0.08693924497819239,-0.26293176071805235,2023-11-29 20:17:14.108847,2023-11-29 20:17:14.634009,0 days 00:00:00.525162,1,1.4236903654433875,26,WMA,2.215826415402817,31,12,COMPLETE
686,0.025699459394211848,-0.060351011111162485,-0.1780557667920749,2023-11-29 20:17:14.635006,2023-11-29 20:17:15.217747,0 days 00:00:00.582741,2,1.8317427653580092,60,WMA,2.420472800713621,30,12,COMPLETE
687,0.4939259162126431,0.2736896055332385,0.779976457308226,2023-11-29 20:17:15.218744,2023-11-29 20:17:15.682962,0 days 00:00:00.464218,0,1.8248951854265372,11,WMA,1.0749571846165566,35,12,COMPLETE
688,0.9954129070015489,1.0313889954392106,3.5124199573417605,2023-11-29 20:17:15.683960,2023-11-29 20:17:16.249103,0 days 00:00:00.565143,0,1.721957407597513,10,WMA,1.8767446415698397,33,12,COMPLETE
689,,,,2023-11-29 20:17:16.250719,2023-11-29 20:17:16.347046,0 days 00:00:00.096327,0,2.0314606583494106,60,WMA,1.8413673091400447,20,12,FAIL
690,0.4642307361462227,0.19378965131447326,0.565895360101068,2023-11-29 20:17:16.348043,2023-11-29 20:17:16.898309,0 days 00:00:00.550266,0,1.4622645671961683,23,EMA,1.1265247796843285,21,12,COMPLETE
691,0.6676891756724251,0.4442233022395211,1.4121867506618488,2023-11-29 20:17:16.900264,2023-11-29 20:17:17.456978,0 days 00:00:00.556714,0,1.8248951854265372,11,WMA,1.8413673091400447,45,12,COMPLETE
692,0.2954927591134926,0.09307010028098982,0.22084281169020784,2023-11-29 20:17:17.458970,2023-11-29 20:17:17.877804,0 days 00:00:00.418834,0,1.6781293779036606,16,EMA,1.2082882565809372,45,12,COMPLETE
693,,,,2023-11-29 20:17:17.878767,2023-11-29 20:17:17.981035,0 days 00:00:00.102268,0,2.4207409171988923,27,EMA,1.1265247796843285,21,12,FAIL
694,0.7756009704616321,0.6737822104542879,1.7392166667096007,2023-11-29 20:17:17.983050,2023-11-29 20:17:18.548740,0 days 00:00:00.565690,1,1.9418693743491882,16,WMA,1.7223010809529486,45,12,COMPLETE
695,-0.07543469170253568,-0.1691865218316399,-0.31843207420389436,2023-11-29 20:17:18.548740,2023-11-29 20:17:19.110257,0 days 00:00:00.561517,0,2.2965324824106323,12,SMA,2.0873543358768982,58,12,COMPLETE
696,0.5949695089691898,0.4716516183827036,1.1987610920968057,2023-11-29 20:17:19.110257,2023-11-29 20:17:19.618836,0 days 00:00:00.508579,0,1.5013612234270208,16,WMA,1.7223010809529486,54,12,COMPLETE
697,0.9345110193356042,0.8594228555999249,2.50581839301833,2023-11-29 20:17:19.620746,2023-11-29 20:17:20.212214,0 days 00:00:00.591468,1,2.4207409171988923,34,EMA,2.215826415402817,31,12,COMPLETE
698,0.8079949374163764,0.7322719102283648,1.545223129114994,2023-11-29 20:17:20.213735,2023-11-29 20:17:20.764829,0 days 00:00:00.551094,0,1.8317427653580092,27,SMA,2.0873543358768982,21,12,COMPLETE
699,1.0876962876878058,1.0164169448073093,3.282003054151698,2023-11-29 20:17:20.766808,2023-11-29 20:17:21.342515,0 days 00:00:00.575707,0,2.0314606583494106,23,EMA,1.7198227018691623,37,12,COMPLETE
700,0.4665239096581929,0.21350507691180204,0.6756528098875816,2023-11-29 20:17:21.343513,2023-11-29 20:17:21.891897,0 days 00:00:00.548384,0,2.0718271164761046,11,EMA,1.8413673091400447,37,12,COMPLETE
701,0.5983509401029625,0.3783054938711936,1.154930674408159,2023-11-29 20:17:21.892896,2023-11-29 20:17:22.388679,0 days 00:00:00.495783,0,2.0314606583494106,23,SMA,1.7198227018691623,35,12,COMPLETE
702,0.00651760653119999,-0.04971086251870574,-0.11081865294044789,2023-11-29 20:17:22.390259,2023-11-29 20:17:22.984547,0 days 00:00:00.594288,1,1.4401922904052193,41,WMA,2.420472800713621,30,12,COMPLETE
703,0.9826835664417901,0.9887465494457557,3.1359591010391794,2023-11-29 20:17:22.985544,2023-11-29 20:17:23.532147,0 days 00:00:00.546603,0,1.4191621977034663,55,SMA,2.420472800713621,30,12,COMPLETE
704,0.5521189343846248,0.35167240594961907,0.924782519419133,2023-11-29 20:17:23.533110,2023-11-29 20:17:24.097098,0 days 00:00:00.563988,0,1.8833387247604287,17,WMA,1.7223010809529486,28,12,COMPLETE
705,0.8613482987641136,0.952433443265485,1.4834895706030236,2023-11-29 20:17:24.098095,2023-11-29 20:17:24.725644,0 days 00:00:00.627549,2,2.3621629203445185,17,SMA,2.2278214721873297,38,12,COMPLETE
706,0.9430952210382318,0.8484369544850163,2.456096464110217,2023-11-29 20:17:24.726644,2023-11-29 20:17:25.244981,0 days 00:00:00.518337,1,2.0780258404922134,23,EMA,1.7198227018691623,35,12,COMPLETE
707,,,,2023-11-29 20:17:25.246032,2023-11-29 20:17:25.641354,0 days 00:00:00.395322,1,2.4207409171988923,50,EMA,2.215826415402817,51,12,FAIL
708,-0.017702548019943715,-0.0247448997058107,-0.02175350755425612,2023-11-29 20:17:25.643349,2023-11-29 20:17:26.167861,0 days 00:00:00.524512,0,2.084719296890812,55,EMA,2.420472800713621,54,12,COMPLETE
709,0.25788289779346996,0.0894888422879663,0.19270159758708147,2023-11-29 20:17:26.168845,2023-11-29 20:17:26.769304,0 days 00:00:00.600459,1,1.8833387247604287,11,WMA,2.215826415402817,57,12,COMPLETE
710,0.8470483492582381,0.780539377298076,2.161305206793482,2023-11-29 20:17:26.770300,2023-11-29 20:17:27.293212,0 days 00:00:00.522912,1,2.4207409171988923,34,EMA,2.0873543358768982,38,12,COMPLETE
711,0.2606522163705247,0.0798967020285972,0.19090789636519814,2023-11-29 20:17:27.294207,2023-11-29 20:17:27.830130,0 days 00:00:00.535923,1,1.4401922904052193,48,EMA,2.420472800713621,31,12,COMPLETE
712,0.9596636123088745,0.8055982161374305,2.6026447820131096,2023-11-29 20:17:27.831131,2023-11-29 20:17:28.396666,0 days 00:00:00.565535,1,2.051081235786714,17,WMA,1.7223010809529486,50,12,COMPLETE
713,0.5141098398973433,0.410281361791263,0.785560077298982,2023-11-29 20:17:28.397664,2023-11-29 20:17:29.015711,0 days 00:00:00.618047,0,1.8592506626793395,16,WMA,1.7223010809529486,12,12,COMPLETE
714,0.0573593986514127,-0.03756068451932751,-0.08478560237376769,2023-11-29 20:17:29.016741,2023-11-29 20:17:29.533061,0 days 00:00:00.516320,0,1.721957407597513,23,WMA,2.638538265831408,51,12,COMPLETE
715,0.41797346938498553,0.19908346116954492,0.5304926514647798,2023-11-29 20:17:29.533963,2023-11-29 20:17:30.026384,0 days 00:00:00.492421,0,1.8833387247604287,11,WMA,1.1265247796843285,35,12,COMPLETE
716,0.3618358283117425,0.24449416641152172,0.23857260191624705,2023-11-29 20:17:30.027386,2023-11-29 20:17:30.471371,0 days 00:00:00.443985,2,1.8833387247604287,56,EMA,2.215826415402817,35,12,COMPLETE
717,0.1066656935492132,-0.01505116657672107,-0.04458807346842832,2023-11-29 20:17:30.472365,2023-11-29 20:17:31.021335,0 days 00:00:00.548970,0,1.0448639303923801,60,EMA,2.420472800713621,35,12,COMPLETE
718,,,,2023-11-29 20:17:31.023568,2023-11-29 20:17:31.126801,0 days 00:00:00.103233,0,2.0193084905575183,55,WMA,1.8413673091400447,33,12,FAIL
719,,,,2023-11-29 20:17:31.128268,2023-11-29 20:17:31.228414,0 days 00:00:00.100146,1,1.9418693743491882,56,EMA,1.3505188654193436,28,12,FAIL
720,0.9795458845463707,0.7882127610129241,2.1935619003117863,2023-11-29 20:17:31.229380,2023-11-29 20:17:31.878390,0 days 00:00:00.649010,1,1.8833387247604287,34,SMA,1.8413673091400447,35,12,COMPLETE
721,0.6880203551116227,0.407770507634428,1.6651475339669195,2023-11-29 20:17:31.879356,2023-11-29 20:17:32.397474,0 days 00:00:00.518118,1,1.2161721555541138,31,WMA,1.1265247796843285,28,12,COMPLETE
722,0.7435151733702041,0.6455094470294558,1.2616452353517031,2023-11-29 20:17:32.398472,2023-11-29 20:17:32.986211,0 days 00:00:00.587739,2,2.0756844802130567,17,EMA,2.0873543358768982,35,12,COMPLETE
723,0.33104689878402055,0.12702243052220202,0.3190822993206751,2023-11-29 20:17:32.988207,2023-11-29 20:17:33.558101,0 days 00:00:00.569894,2,1.8833387247604287,31,WMA,2.3284033643668796,53,12,COMPLETE
724,0.7875026021404204,0.7205547346084636,2.2028800545827822,2023-11-29 20:17:33.559096,2023-11-29 20:17:34.098299,0 days 00:00:00.539203,0,1.8833387247604287,11,EMA,2.215826415402817,34,12,COMPLETE
725,0.9529513204248957,0.9876519714639093,3.130265980250109,2023-11-29 20:17:34.100260,2023-11-29 20:17:34.660901,0 days 00:00:00.560641,0,1.0982249699721076,17,WMA,1.1265247796843285,44,12,COMPLETE
726,-0.0003463963779185181,-0.06240854061072386,-0.15408524857219846,2023-11-29 20:17:34.661951,2023-11-29 20:17:35.013699,0 days 00:00:00.351748,0,1.4236903654433875,45,WMA,1.1666170826257503,25,12,COMPLETE
727,-0.017702548019943715,-0.0247448997058107,-0.02175350755425612,2023-11-29 20:17:35.015693,2023-11-29 20:17:35.285721,0 days 00:00:00.270028,1,2.547595711058427,56,EMA,2.9758765003620358,31,12,COMPLETE
728,1.022703192494104,1.046892686634967,3.447656947872704,2023-11-29 20:17:35.286687,2023-11-29 20:17:35.835488,0 days 00:00:00.548801,0,2.4002209993949415,16,WMA,2.531973451526526,45,12,COMPLETE
729,,,,2023-11-29 20:17:35.837483,2023-11-29 20:17:35.938719,0 days 00:00:00.101236,2,1.0982249699721076,60,WMA,1.107741697118357,31,12,FAIL
730,0.48246269773402134,0.317192949578948,0.6821654962511983,2023-11-29 20:17:35.940713,2023-11-29 20:17:36.462743,0 days 00:00:00.522030,1,1.305579300500174,27,WMA,1.773103706604252,45,12,COMPLETE
731,0.3752431509064116,0.1499069234233795,0.3740660687730676,2023-11-29 20:17:36.463704,2023-11-29 20:17:36.935873,0 days 00:00:00.472169,1,1.8833387247604287,15,EMA,1.4059732021736202,51,12,COMPLETE
732,0.10210896475463647,0.013486139120310445,0.021034315082070806,2023-11-29 20:17:36.937854,2023-11-29 20:17:37.640213,0 days 00:00:00.702359,0,2.82855516821518,11,EMA,1.8413673091400447,31,12,COMPLETE
733,0.700418085385228,0.4906036552063082,1.1218290451738349,2023-11-29 20:17:37.641210,2023-11-29 20:17:38.201769,0 days 00:00:00.560559,1,1.4622645671961683,27,SMA,1.1265247796843285,33,12,COMPLETE
