number,sharpe_ratio,profit factor,calmar_ratio,win rate,datetime_start,datetime_complete,duration,params_BBand_mult,params_BBand_window,params_OI_window_MA_f,params_OI_window_MA_s,system_attrs_nsga2:generation,state
389,4.139867762670225,2.2419870055773434,20.704239123428522,44.89795918367347,2023-12-06 10:19:44.257791,2023-12-06 10:19:44.453166,0 days 00:00:00.195375,2.8834745634020846,52,8,80,7,COMPLETE
390,-1.7656898541195742,0.6722028433172224,-2.283033745356199,28.30188679245283,2023-12-06 10:19:44.453998,2023-12-06 10:19:44.651830,0 days 00:00:00.197832,2.649230190906546,40,56,80,7,COMPLETE
391,3.487319098691542,2.4566330267577046,23.565496556112862,53.57142857142857,2023-12-06 10:19:44.652614,2023-12-06 10:19:44.850025,0 days 00:00:00.197411,2.645059715201972,24,28,160,7,COMPLETE
392,2.9613669328343186,2.025940696145153,11.289277594820753,47.5,2023-12-06 10:19:44.850824,2023-12-06 10:19:45.046325,0 days 00:00:00.195501,2.3832597227761436,48,64,140,7,COMPLETE
393,3.9396413234935896,2.3401715300315113,19.66600969652555,40.816326530612244,2023-12-06 10:19:45.047155,2023-12-06 10:19:45.244086,0 days 00:00:00.196931,2.656706060415115,48,16,112,7,COMPLETE
394,3.9181315004152384,2.380922062147527,24.1361267209299,52.83018867924528,2023-12-06 10:19:45.244850,2023-12-06 10:19:45.441759,0 days 00:00:00.196909,2.995500894740079,24,64,144,7,COMPLETE
395,3.7171200315658166,2.4362445352816393,19.189236657559878,45.65217391304348,2023-12-06 10:19:45.442537,2023-12-06 10:19:45.637158,0 days 00:00:00.194621,2.8834745634020846,48,16,156,7,COMPLETE
396,-1.2749717399937455,0.7228501506462877,-1.4408297306170061,48.78048780487805,2023-12-06 10:19:45.637988,2023-12-06 10:19:45.836677,0 days 00:00:00.198689,2.645059715201972,48,56,132,7,COMPLETE
397,4.069944298757157,2.432067553776321,14.158889516745722,50.0,2023-12-06 10:19:45.837565,2023-12-06 10:19:46.036649,0 days 00:00:00.199084,2.2437881877707504,56,8,60,7,COMPLETE
398,3.0872139509263343,2.1317825801272874,15.300970346446407,48.0,2023-12-06 10:19:46.037390,2023-12-06 10:19:46.231598,0 days 00:00:00.194208,2.652695926980966,24,68,160,7,COMPLETE
399,4.163469021806837,2.764776555569574,23.10807930271251,51.06382978723404,2023-12-06 10:19:46.232327,2023-12-06 10:19:46.436234,0 days 00:00:00.203907,2.5338040278789333,48,8,160,7,COMPLETE
400,1.9365704671920219,1.5805262426418716,5.153975358778388,51.11111111111111,2023-12-06 10:19:46.437059,2023-12-06 10:19:46.630543,0 days 00:00:00.193484,2.8834745634020846,32,8,180,7,COMPLETE
401,1.5064722062083842,1.5171415137404813,4.189347535404683,46.875,2023-12-06 10:19:46.631325,2023-12-06 10:19:46.823841,0 days 00:00:00.192516,2.3643896537866977,52,60,196,7,COMPLETE
402,2.340166996800684,1.8293392174909968,9.743862812969565,48.64864864864865,2023-12-06 10:19:46.824738,2023-12-06 10:19:47.018298,0 days 00:00:00.193560,2.467182800438116,68,8,160,7,COMPLETE
403,3.917307939288952,2.659908167610499,21.210455687387817,47.82608695652174,2023-12-06 10:19:47.019089,2023-12-06 10:19:47.213115,0 days 00:00:00.194026,2.652695926980966,48,16,160,7,COMPLETE
404,1.865417097028307,1.5162305729394194,4.589176992981943,56.00000000000001,2023-12-06 10:19:47.214015,2023-12-06 10:19:47.406552,0 days 00:00:00.192537,2.609381161469427,20,56,164,7,COMPLETE
405,1.8267450117210169,1.2858189623791814,4.517927036938142,39.75903614457831,2023-12-06 10:19:47.407440,2023-12-06 10:19:47.596357,0 days 00:00:00.188917,2.645059715201972,20,4,68,7,COMPLETE
406,4.315483192703588,2.307513996150154,24.60822536244229,48.97959183673469,2023-12-06 10:19:47.597127,2023-12-06 10:19:47.783827,0 days 00:00:00.186700,2.8834745634020846,52,8,92,7,COMPLETE
407,-1.478910062372526,0.7186541563092796,-1.8931924232098822,32.6530612244898,2023-12-06 10:19:47.784545,2023-12-06 10:19:47.973480,0 days 00:00:00.188935,2.656706060415115,52,68,72,7,COMPLETE
408,1.4796975630746998,1.2396106285906492,2.9170991944945235,36.92307692307693,2023-12-06 10:19:47.974305,2023-12-06 10:19:48.164514,0 days 00:00:00.190209,2.0499984417444406,32,24,28,7,COMPLETE
409,1.1444433254366329,1.3116067253621868,2.4431306553483565,46.15384615384615,2023-12-06 10:19:48.165266,2023-12-06 10:19:48.358700,0 days 00:00:00.193434,2.467182800438116,48,48,160,7,COMPLETE
410,0.9030677623897838,1.1466558650079743,2.043972304880113,42.0,2023-12-06 10:19:48.359456,2023-12-06 10:19:48.546114,0 days 00:00:00.186658,2.0700231067001282,8,72,160,7,COMPLETE
411,3.590217429906727,2.31985748273621,17.16817101671969,47.05882352941176,2023-12-06 10:19:48.546870,2023-12-06 10:19:48.767864,0 days 00:00:00.220994,2.645059715201972,28,8,160,8,COMPLETE
412,4.437437687074682,2.2546217297271887,18.35814158425332,43.39622641509434,2023-12-06 10:19:48.768588,2023-12-06 10:19:48.959150,0 days 00:00:00.190562,2.467182800438116,48,12,84,8,COMPLETE
413,3.1063715316736062,1.840615930883584,8.599433173979165,43.18181818181818,2023-12-06 10:19:48.959867,2023-12-06 10:19:49.150728,0 days 00:00:00.190861,2.467182800438116,64,8,84,8,COMPLETE
414,-2.500965160820049,0.7256886989812644,-2.1829994663773307,30.0,2023-12-06 10:19:49.151502,2023-12-06 10:19:49.343577,0 days 00:00:00.192075,1.6475689642718228,12,16,196,8,COMPLETE
415,3.957045859978078,2.307754763963072,17.44999323100808,46.93877551020408,2023-12-06 10:19:49.344498,2023-12-06 10:19:49.534341,0 days 00:00:00.189843,2.2437881877707504,48,8,132,8,COMPLETE
416,1.3222036362609904,1.2095721645776394,2.3816092425306854,36.76470588235294,2023-12-06 10:19:49.535042,2023-12-06 10:19:49.727535,0 days 00:00:00.192493,2.3643896537866977,28,24,48,8,COMPLETE
417,2.922676657065676,2.093229745775156,13.232933814503872,48.64864864864865,2023-12-06 10:19:49.728496,2023-12-06 10:19:49.922685,0 days 00:00:00.194189,2.8306414474750996,64,8,160,8,COMPLETE
418,2.518121656542005,1.9025945024958046,9.083613000626578,46.666666666666664,2023-12-06 10:19:49.923428,2023-12-06 10:19:50.112241,0 days 00:00:00.188813,2.656706060415115,32,4,188,8,COMPLETE
419,1.3626346568029561,1.346572901520154,2.845383468680111,45.0,2023-12-06 10:19:50.113082,2023-12-06 10:19:50.299485,0 days 00:00:00.186403,2.467182800438116,48,60,144,8,COMPLETE
420,-0.044078519096800356,0.9779667046278431,-0.36758625589315347,36.134453781512605,2023-12-06 10:19:50.300482,2023-12-06 10:19:50.490576,0 days 00:00:00.190094,1.7954669162776327,52,8,92,8,COMPLETE
421,-0.044724777337333765,0.9758585790273661,-0.30662100323662106,44.03669724770643,2023-12-06 10:19:50.491464,2023-12-06 10:19:50.705650,0 days 00:00:00.214186,1.689302779412653,48,4,160,8,COMPLETE
422,2.6837695630178877,1.8791496168387112,7.254494754344721,44.18604651162791,2023-12-06 10:19:50.706622,2023-12-06 10:19:50.897376,0 days 00:00:00.190754,2.656706060415115,48,24,160,8,COMPLETE
423,1.997364180512525,1.6882144559125136,6.885787198189149,47.22222222222222,2023-12-06 10:19:50.898144,2023-12-06 10:19:51.089509,0 days 00:00:00.191365,2.467182800438116,64,8,196,8,COMPLETE
424,4.23715520123201,2.634313416934444,18.56888394406657,43.90243902439025,2023-12-06 10:19:51.090300,2023-12-06 10:19:51.279095,0 days 00:00:00.188795,2.2437881877707504,60,8,132,8,COMPLETE
425,3.0691943739074787,2.134895322991869,15.3412126380748,53.48837209302325,2023-12-06 10:19:51.279848,2023-12-06 10:19:51.475558,0 days 00:00:00.195710,2.467182800438116,48,8,212,8,COMPLETE
426,3.7171200315658166,2.4362445352816393,19.189236657559878,45.65217391304348,2023-12-06 10:19:51.476404,2023-12-06 10:19:51.673462,0 days 00:00:00.197058,2.652695926980966,48,16,156,8,COMPLETE
427,3.3885467025041742,2.0749536573995577,15.939018349801435,53.84615384615385,2023-12-06 10:19:51.674528,2023-12-06 10:19:51.877607,0 days 00:00:00.203079,2.280577297909759,24,60,144,8,COMPLETE
428,-1.5912720473739976,0.7076624679373723,-1.9549955404946935,30.0,2023-12-06 10:19:51.878552,2023-12-06 10:19:52.074996,0 days 00:00:00.196444,2.5338040278789333,48,72,80,8,COMPLETE
429,1.316147646327382,1.273030473821207,2.535054256810032,33.89830508474576,2023-12-06 10:19:52.075808,2023-12-06 10:19:52.270578,0 days 00:00:00.194770,2.344803748129044,48,16,20,8,COMPLETE
430,1.8657446200928443,1.6231226533464067,5.560534280990271,44.73684210526316,2023-12-06 10:19:52.271744,2023-12-06 10:19:52.470783,0 days 00:00:00.199039,2.1774001547948245,48,28,160,8,COMPLETE
431,3.1054575942220435,1.9353050500975593,9.777470782774085,36.84210526315789,2023-12-06 10:19:52.471592,2023-12-06 10:19:52.662264,0 days 00:00:00.190672,2.518830776486044,48,8,36,8,COMPLETE
432,4.669212106905802,2.775446694161807,21.712260358968575,48.837209302325576,2023-12-06 10:19:52.663041,2023-12-06 10:19:52.853790,0 days 00:00:00.190749,2.8306414474750996,60,8,104,8,COMPLETE
433,1.4343402353444785,1.2995575161261839,4.372619102009158,47.05882352941176,2023-12-06 10:19:52.854529,2023-12-06 10:19:53.049599,0 days 00:00:00.195070,1.8482102560444251,56,56,164,8,COMPLETE
434,,,,,2023-12-06 10:19:53.050533,2023-12-06 10:19:53.240370,0 days 00:00:00.189837,2.7456142099510243,4,28,112,8,FAIL
435,4.021785884873144,2.1740854961719265,18.646029654820616,40.74074074074074,2023-12-06 10:19:53.241582,2023-12-06 10:19:53.431881,0 days 00:00:00.190299,2.467182800438116,28,8,120,8,COMPLETE
436,-0.38261296788964017,0.9298098283517503,-0.7078545199783759,40.816326530612244,2023-12-06 10:19:53.432604,2023-12-06 10:19:53.751348,0 days 00:00:00.318744,1.6870640640539984,48,16,160,8,COMPLETE
437,3.6460910091112813,2.6162907891183917,16.25875168720506,43.24324324324324,2023-12-06 10:19:53.752090,2023-12-06 10:19:53.940913,0 days 00:00:00.188823,2.467182800438116,64,8,152,8,COMPLETE
438,3.8422505454397564,2.293100977520045,18.05320989464397,46.808510638297875,2023-12-06 10:19:53.941637,2023-12-06 10:19:54.132414,0 days 00:00:00.190777,2.652695926980966,48,16,120,8,COMPLETE
439,3.4257756401877755,2.382905532711539,12.655675781825316,47.61904761904761,2023-12-06 10:19:54.133142,2023-12-06 10:19:54.324336,0 days 00:00:00.191194,2.5338040278789333,56,16,160,8,COMPLETE
440,3.321279166617171,2.1330874265013313,17.606930227580857,46.666666666666664,2023-12-06 10:19:54.325132,2023-12-06 10:19:54.514128,0 days 00:00:00.188996,2.609381161469427,20,8,160,8,COMPLETE
441,3.3922553754945164,2.149179408699874,14.042292130145734,50.0,2023-12-06 10:19:54.514966,2023-12-06 10:19:54.706303,0 days 00:00:00.191337,2.995500894740079,28,16,144,8,COMPLETE
442,2.244729261477081,1.3946916260296596,5.695963282870688,38.88888888888889,2023-12-06 10:19:54.707187,2023-12-06 10:19:54.898256,0 days 00:00:00.191069,2.467182800438116,28,8,44,8,COMPLETE
443,4.163469021806837,2.764776555569574,23.10807930271251,51.06382978723404,2023-12-06 10:19:54.900363,2023-12-06 10:19:55.098532,0 days 00:00:00.198169,2.467182800438116,48,8,160,8,COMPLETE
444,4.107586522387708,2.399078710452528,21.75661655326159,44.89795918367347,2023-12-06 10:19:55.099325,2023-12-06 10:19:55.290679,0 days 00:00:00.191354,2.467182800438116,48,8,120,8,COMPLETE
445,3.0691943739074787,2.134895322991869,15.3412126380748,53.48837209302325,2023-12-06 10:19:55.291498,2023-12-06 10:19:55.485377,0 days 00:00:00.193879,2.995500894740079,48,8,212,8,COMPLETE
446,1.7006783572136597,1.4369028561037538,5.680177000897411,58.536585365853654,2023-12-06 10:19:55.486204,2023-12-06 10:19:55.672613,0 days 00:00:00.186409,2.0280402136725075,32,56,160,8,COMPLETE
447,3.308760284283714,1.8052889916236692,8.046096344194348,38.88888888888889,2023-12-06 10:19:55.673336,2023-12-06 10:19:55.860467,0 days 00:00:00.187131,2.656706060415115,48,24,60,8,COMPLETE
448,1.9970961545920463,1.655822421342693,4.903412353014858,53.191489361702125,2023-12-06 10:19:55.861262,2023-12-06 10:19:56.047368,0 days 00:00:00.186106,2.2437881877707504,28,24,196,8,COMPLETE
449,2.194686609435634,1.55449302523975,5.034001185207238,42.857142857142854,2023-12-06 10:19:56.048159,2023-12-06 10:19:56.234451,0 days 00:00:00.186292,2.5338040278789333,68,8,84,8,COMPLETE
450,-1.0569279916454561,0.794466483426887,-1.8646008842185664,41.81818181818181,2023-12-06 10:19:56.235233,2023-12-06 10:19:56.424809,0 days 00:00:00.189576,2.467182800438116,48,12,4,8,COMPLETE
451,4.241341798608829,2.5023755480049283,23.9051780739458,46.93877551020408,2023-12-06 10:19:56.425596,2023-12-06 10:19:56.616262,0 days 00:00:00.190666,2.467182800438116,48,8,112,8,COMPLETE
452,3.0691943739074787,2.134895322991869,15.3412126380748,53.48837209302325,2023-12-06 10:19:56.617039,2023-12-06 10:19:56.813666,0 days 00:00:00.196627,2.467182800438116,48,8,212,8,COMPLETE
453,4.411055147061807,2.5701097467630225,21.09612732186083,47.05882352941176,2023-12-06 10:19:56.814744,2023-12-06 10:19:57.008830,0 days 00:00:00.194086,2.467182800438116,48,4,112,8,COMPLETE
454,4.601406328661872,2.5290610379341167,17.61195481711788,40.0,2023-12-06 10:19:57.009600,2023-12-06 10:19:57.204705,0 days 00:00:00.195105,2.8306414474750996,60,28,64,8,COMPLETE
455,1.8657446200928443,1.6231226533464067,5.560534280990271,44.73684210526316,2023-12-06 10:19:57.205803,2023-12-06 10:19:57.400135,0 days 00:00:00.194332,2.467182800438116,48,28,160,8,COMPLETE
456,3.6422247277606274,2.1099056388416177,19.417262689493903,50.0,2023-12-06 10:19:57.400978,2023-12-06 10:19:57.594658,0 days 00:00:00.193680,2.609381161469427,24,16,144,8,COMPLETE
457,3.754932143629266,1.9500427835952625,14.07270165432552,44.44444444444444,2023-12-06 10:19:57.595606,2023-12-06 10:19:57.802793,0 days 00:00:00.207187,2.8191995081570314,48,8,92,8,COMPLETE
458,3.444880594271867,2.376463240646526,16.76208660199146,50.0,2023-12-06 10:19:57.803581,2023-12-06 10:19:57.994364,0 days 00:00:00.190783,2.985862819887522,60,8,160,8,COMPLETE
459,4.163469021806837,2.764776555569574,23.10807930271251,51.06382978723404,2023-12-06 10:19:57.995170,2023-12-06 10:19:58.187406,0 days 00:00:00.192236,2.2656618062722806,48,8,160,8,COMPLETE
460,-0.4745767036921761,0.8742791036945528,-0.728554418621567,31.944444444444443,2023-12-06 10:19:58.188219,2023-12-06 10:19:58.381312,0 days 00:00:00.193093,2.611900179773323,12,20,160,8,COMPLETE
461,4.862249199107518,2.687642558206652,24.626228126795464,38.775510204081634,2023-12-06 10:19:58.382323,2023-12-06 10:19:58.576190,0 days 00:00:00.193867,2.5338040278789333,56,12,72,8,COMPLETE
462,0.48118392943570526,1.0731642761556264,0.7613839191262252,52.5,2023-12-06 10:19:58.577024,2023-12-06 10:19:58.797609,0 days 00:00:00.220585,2.138698684083955,36,64,160,9,COMPLETE
463,0.8539732241315128,1.1306845240859003,1.3016896974618033,37.735849056603776,2023-12-06 10:19:58.798511,2023-12-06 10:19:58.994515,0 days 00:00:00.196004,2.995500894740079,8,48,132,9,COMPLETE
464,2.9502432529123963,2.255312130509088,13.393412451546993,58.333333333333336,2023-12-06 10:19:58.995457,2023-12-06 10:19:59.188461,0 days 00:00:00.193004,2.5338040278789333,60,8,212,9,COMPLETE
465,,,,,2023-12-06 10:19:59.189248,2023-12-06 10:19:59.380681,0 days 00:00:00.191433,2.8785812236772097,4,8,160,9,FAIL
466,4.411055147061807,2.5701097467630225,21.09612732186083,47.05882352941176,2023-12-06 10:19:59.381829,2023-12-06 10:19:59.574252,0 days 00:00:00.192423,2.467182800438116,48,4,112,9,COMPLETE
467,4.163469021806837,2.764776555569574,23.10807930271251,51.06382978723404,2023-12-06 10:19:59.575059,2023-12-06 10:19:59.765895,0 days 00:00:00.190836,2.2437881877707504,48,8,160,9,COMPLETE
468,1.1624519302076386,1.231829751232263,2.433644273662479,36.92307692307693,2023-12-06 10:19:59.766898,2023-12-06 10:19:59.956994,0 days 00:00:00.190096,2.656706060415115,48,8,20,9,COMPLETE
469,1.184728450355734,1.306096969106723,2.714860881282039,41.30434782608695,2023-12-06 10:19:59.957804,2023-12-06 10:20:00.153101,0 days 00:00:00.195297,2.609381161469427,48,60,116,9,COMPLETE
470,2.493280569623789,1.4963036168822876,9.844193196896983,44.44444444444444,2023-12-06 10:20:00.153914,2023-12-06 10:20:00.348010,0 days 00:00:00.194096,2.609381161469427,20,56,60,9,COMPLETE
471,4.21603713366045,2.234087290466918,22.574374193216414,45.45454545454545,2023-12-06 10:20:00.348986,2023-12-06 10:20:00.538128,0 days 00:00:00.189142,2.467182800438116,48,8,84,9,COMPLETE
472,3.3885467025041742,2.0749536573995577,15.939018349801435,53.84615384615385,2023-12-06 10:20:00.538894,2023-12-06 10:20:00.733201,0 days 00:00:00.194307,2.308585541388318,24,60,144,9,COMPLETE
473,4.07293676392172,2.4508596273100447,24.022614969695997,44.0,2023-12-06 10:20:00.734033,2023-12-06 10:20:00.924053,0 days 00:00:00.190020,2.652695926980966,28,8,144,9,COMPLETE
474,3.965188208569859,2.5680256230744516,23.02838848397217,46.808510638297875,2023-12-06 10:20:00.924877,2023-12-06 10:20:01.113070,0 days 00:00:00.188193,2.904835355710745,48,16,152,9,COMPLETE
475,4.319890753658134,2.3202739231745606,27.89411163573424,47.82608695652174,2023-12-06 10:20:01.113823,2023-12-06 10:20:01.303719,0 days 00:00:00.189896,2.652695926980966,56,8,88,9,COMPLETE
476,,,,,2023-12-06 10:20:01.304599,2023-12-06 10:20:01.495086,0 days 00:00:00.190487,2.9658339866204515,4,64,64,9,FAIL
477,4.290294796614367,2.370257509093135,29.465588554243485,45.16129032258064,2023-12-06 10:20:01.496459,2023-12-06 10:20:01.688388,0 days 00:00:00.191929,2.995500894740079,24,8,144,9,COMPLETE
478,0.45747999256189137,1.0432508966987728,0.6957984121851276,37.27272727272727,2023-12-06 10:20:01.689200,2023-12-06 10:20:01.878491,0 days 00:00:00.189291,1.7827100217775889,60,8,60,9,COMPLETE
479,2.386257124083004,1.4594706860414093,8.054369515895818,37.5,2023-12-06 10:20:01.879349,2023-12-06 10:20:02.076521,0 days 00:00:00.197172,2.656706060415115,28,4,92,9,COMPLETE
480,0.7801452875793662,1.1808859938939613,1.6414613180333713,37.77777777777778,2023-12-06 10:20:02.077428,2023-12-06 10:20:02.269215,0 days 00:00:00.191787,2.5338040278789333,48,64,100,9,COMPLETE
481,1.599447751248478,1.5883243344260272,4.911968478528319,57.57575757575758,2023-12-06 10:20:02.270209,2023-12-06 10:20:02.462675,0 days 00:00:00.192466,2.282423136822226,52,72,200,9,COMPLETE
482,3.8562257327480136,2.3367575533753104,15.448052817061061,39.53488372093023,2023-12-06 10:20:02.463677,2023-12-06 10:20:02.657887,0 days 00:00:00.194210,2.0638033863853353,56,8,136,9,COMPLETE
483,0.5846848398157413,1.0911869761823147,1.0164042956740462,32.25806451612903,2023-12-06 10:20:02.658729,2023-12-06 10:20:02.848632,0 days 00:00:00.189903,2.467182800438116,28,52,84,9,COMPLETE
484,1.4533200306102054,1.1867536741522995,3.7236455717425208,37.96296296296296,2023-12-06 10:20:02.849476,2023-12-06 10:20:03.040823,0 days 00:00:00.191347,1.813260815804289,56,16,72,9,COMPLETE
485,2.431449191629728,1.4537264883555079,6.161371392838521,36.84210526315789,2023-12-06 10:20:03.041657,2023-12-06 10:20:03.233351,0 days 00:00:00.191694,2.5338040278789333,32,8,88,9,COMPLETE
486,-0.3870644286158991,0.8720249986912229,-0.7306264466052101,55.26315789473685,2023-12-06 10:20:03.234212,2023-12-06 10:20:03.423124,0 days 00:00:00.188912,2.995500894740079,36,60,212,9,COMPLETE
487,4.601406328661872,2.5290610379341167,17.61195481711788,40.0,2023-12-06 10:20:03.423998,2023-12-06 10:20:03.618399,0 days 00:00:00.194401,2.467182800438116,60,28,64,9,COMPLETE
488,3.957045859978078,2.307754763963072,17.44999323100808,46.93877551020408,2023-12-06 10:20:03.619483,2023-12-06 10:20:03.809160,0 days 00:00:00.189677,2.2437881877707504,48,8,132,9,COMPLETE
489,3.9084056655479427,2.3314594972496954,18.796091193462697,48.93617021276596,2023-12-06 10:20:03.810037,2023-12-06 10:20:04.153953,0 days 00:00:00.343916,2.467182800438116,48,12,128,9,COMPLETE
490,2.4404106067485274,1.4048476632740554,9.080684265385546,39.39393939393939,2023-12-06 10:20:04.154738,2023-12-06 10:20:04.356079,0 days 00:00:00.201341,1.5294910862153426,60,8,104,9,COMPLETE
491,2.922676657065676,2.093229745775156,13.232933814503872,48.64864864864865,2023-12-06 10:20:04.356934,2023-12-06 10:20:04.561333,0 days 00:00:00.204399,2.467182800438116,64,8,160,9,COMPLETE
