number,sharpe_ratio,profit factor,calmar_ratio,win rate,datetime_start,datetime_complete,duration,params_BBand_mult,params_BBand_window,params_OI_window_MA_f,params_OI_window_MA_s,params_OI_window_rank,params_OI_window_rank_MA,params_RV_period,params_RV_window,system_attrs_nsga2:generation,state
620,0.31095299629897466,1.0621310537430868,0.24158144856018263,30.985915492957744,2023-12-05 23:56:01.328647,2023-12-05 23:56:01.533290,0 days 00:00:00.204643,2.4994054890807345,52,72,92,32,192,144,12,12,COMPLETE
621,3.263291625541725,2.6704229209255645,24.028910130096936,49.51456310679612,2023-12-05 23:56:01.534156,2023-12-05 23:56:01.748407,0 days 00:00:00.214251,2.095051337347122,24,24,176,36,132,144,12,12,COMPLETE
622,3.1997486185306347,2.594461977201788,22.918221382741464,49.532710280373834,2023-12-05 23:56:01.749538,2023-12-05 23:56:01.953552,0 days 00:00:00.204014,2.9394641823700813,24,20,176,36,60,144,12,12,COMPLETE
623,2.9648676543669708,2.1329462739353082,18.976643588452234,46.55172413793103,2023-12-05 23:56:01.954513,2023-12-05 23:56:02.159851,0 days 00:00:00.205338,2.9394641823700813,24,8,176,48,192,144,12,12,COMPLETE
624,2.7558563586160782,2.379351733997645,12.443987111710452,47.31182795698925,2023-12-05 23:56:02.160713,2023-12-05 23:56:02.368339,0 days 00:00:00.207626,2.9394641823700813,24,64,168,32,192,144,12,12,COMPLETE
625,1.2223118999001745,1.3468289478820574,2.3497851519401047,35.64356435643564,2023-12-05 23:56:02.369295,2023-12-05 23:56:02.572764,0 days 00:00:00.203469,2.7348814902385596,24,60,128,36,192,24,12,12,COMPLETE
626,3.263291625541725,2.6704229209255645,24.028910130096936,49.51456310679612,2023-12-05 23:56:02.573848,2023-12-05 23:56:02.779009,0 days 00:00:00.205161,2.095051337347122,24,24,176,36,60,144,12,12,COMPLETE
627,3.0089881501682996,1.9560650215179312,15.869018597359949,39.85507246376812,2023-12-05 23:56:02.779895,2023-12-05 23:56:02.985048,0 days 00:00:00.205153,2.703126653285906,24,24,76,36,36,144,12,12,COMPLETE
628,3.1997486185306347,2.594461977201788,22.918221382741464,49.532710280373834,2023-12-05 23:56:02.985967,2023-12-05 23:56:03.188190,0 days 00:00:00.202223,2.095051337347122,24,20,176,36,12,144,12,12,COMPLETE
629,1.5352289973403546,1.6461561648362264,4.296278722545153,47.05882352941176,2023-12-05 23:56:03.189117,2023-12-05 23:56:03.392508,0 days 00:00:00.203391,2.1944578806050323,24,24,176,32,36,24,32,12,COMPLETE
630,3.037859388181505,2.302743376386941,18.886718170891836,47.74774774774775,2023-12-05 23:56:03.393392,2023-12-05 23:56:03.598478,0 days 00:00:00.205086,2.591748228460639,24,16,176,44,36,144,12,12,COMPLETE
631,-0.19905402466604985,0.9488461009200028,-0.44778520203476946,33.513513513513516,2023-12-05 23:56:03.599435,2023-12-05 23:56:03.802374,0 days 00:00:00.202939,2.9394641823700813,24,8,20,32,192,144,12,12,COMPLETE
632,2.459259702618877,2.0540280458719136,12.930009569331974,45.21739130434783,2023-12-05 23:56:03.803301,2023-12-05 23:56:04.006870,0 days 00:00:00.203569,2.9394641823700813,24,24,176,36,36,216,12,12,COMPLETE
633,3.263291625541725,2.6704229209255645,24.028910130096936,49.51456310679612,2023-12-05 23:56:04.007821,2023-12-05 23:56:04.208721,0 days 00:00:00.200900,2.095051337347122,24,24,176,36,36,144,12,12,COMPLETE
634,1.0101233034433612,1.3738195555376338,2.2588270143298694,28.947368421052634,2023-12-05 23:56:04.209586,2023-12-05 23:56:04.411562,0 days 00:00:00.201976,2.7348814902385596,52,64,92,32,192,144,12,12,COMPLETE
635,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:56:04.412652,2023-12-05 23:56:04.623023,0 days 00:00:00.210371,2.095051337347122,24,20,176,32,192,120,12,12,COMPLETE
636,1.0732180154031963,1.403283869052032,1.7759081712402276,37.9746835443038,2023-12-05 23:56:04.623867,2023-12-05 23:56:04.826019,0 days 00:00:00.202152,2.4994054890807345,52,16,168,36,120,24,12,12,COMPLETE
637,0.3843334692768664,1.1090075162332675,0.7149718059884245,30.88235294117647,2023-12-05 23:56:04.826879,2023-12-05 23:56:05.030243,0 days 00:00:00.203364,2.824931893905129,68,60,128,64,192,120,72,12,COMPLETE
638,1.2278687979672127,1.233026490938153,3.4468110872854147,37.10691823899371,2023-12-05 23:56:05.031287,2023-12-05 23:56:05.234601,0 days 00:00:00.203314,2.095051337347122,24,20,36,32,60,120,12,12,COMPLETE
639,1.9353786632289591,1.6412992896780898,5.507958379562697,39.58333333333333,2023-12-05 23:56:05.235532,2023-12-05 23:56:05.441386,0 days 00:00:00.205854,2.9394641823700813,28,44,136,36,60,144,12,12,COMPLETE
640,2.621137410569032,2.2546823019667777,10.103806434973285,42.10526315789473,2023-12-05 23:56:05.442299,2023-12-05 23:56:05.644157,0 days 00:00:00.201858,2.36264437934922,24,60,176,36,192,144,12,12,COMPLETE
641,2.2363941914084284,1.9120434078633277,6.821600532170214,46.590909090909086,2023-12-05 23:56:05.645057,2023-12-05 23:56:05.848054,0 days 00:00:00.202997,2.095051337347122,52,4,176,32,60,120,12,12,COMPLETE
642,2.4052282147495947,2.3531746187488,11.153567492089943,48.64864864864865,2023-12-05 23:56:05.848979,2023-12-05 23:56:06.052837,0 days 00:00:00.203858,2.9394641823700813,52,24,176,36,60,144,12,12,COMPLETE
643,-0.637847515487181,0.7802202700995582,-0.7502222514700809,36.61971830985916,2023-12-05 23:56:06.053900,2023-12-05 23:56:06.257000,0 days 00:00:00.203100,2.7348814902385596,24,60,48,56,192,24,32,12,COMPLETE
644,1.4764886203470977,1.8168751713774005,5.612066019566031,48.529411764705884,2023-12-05 23:56:06.257950,2023-12-05 23:56:06.461981,0 days 00:00:00.204031,2.824931893905129,64,24,176,64,60,144,12,12,COMPLETE
645,2.483150529379728,2.691413140747307,9.296916492494965,41.30434782608695,2023-12-05 23:56:06.462909,2023-12-05 23:56:06.664669,0 days 00:00:00.201760,2.36264437934922,68,60,128,44,192,24,72,12,COMPLETE
646,-0.8320331939930685,0.7924805257402401,-1.166506315460024,35.51401869158878,2023-12-05 23:56:06.665619,2023-12-05 23:56:06.869958,0 days 00:00:00.204339,2.7348814902385596,24,60,168,32,192,216,32,12,COMPLETE
647,3.1997486185306347,2.594461977201788,22.918221382741464,49.532710280373834,2023-12-05 23:56:06.870891,2023-12-05 23:56:07.075401,0 days 00:00:00.204510,2.1944578806050323,24,20,176,32,36,144,12,12,COMPLETE
648,2.690475666438996,1.9692445027224592,14.661978591558734,43.47826086956522,2023-12-05 23:56:07.076300,2023-12-05 23:56:07.276898,0 days 00:00:00.200598,2.9394641823700813,24,8,176,64,108,120,12,12,COMPLETE
649,1.5075906881867895,1.462369678733347,4.8422336804352755,42.98245614035088,2023-12-05 23:56:07.277973,2023-12-05 23:56:07.485154,0 days 00:00:00.207181,2.9394641823700813,24,12,176,32,36,144,16,12,COMPLETE
650,,,,,2023-12-05 23:56:07.485959,2023-12-05 23:56:07.687367,0 days 00:00:00.201408,2.095051337347122,4,24,176,44,180,120,12,12,FAIL
651,1.4705354747801247,1.418277416153771,4.438791020237195,47.74774774774775,2023-12-05 23:56:07.688668,2023-12-05 23:56:07.891151,0 days 00:00:00.202483,2.824931893905129,24,20,176,32,60,96,12,12,COMPLETE
652,0.9556131044632956,1.3337021383857763,1.630965543327074,41.9753086419753,2023-12-05 23:56:07.892054,2023-12-05 23:56:08.093441,0 days 00:00:00.201387,2.7348814902385596,52,44,176,68,60,144,32,12,COMPLETE
653,1.5740551766078699,1.6578524061811972,4.6720724605768735,35.13513513513514,2023-12-05 23:56:08.094360,2023-12-05 23:56:08.295940,0 days 00:00:00.201580,2.7097285410323204,64,64,168,32,192,96,32,12,COMPLETE
654,0.5081079511447045,1.0864457993970504,0.5863816723263715,41.81818181818181,2023-12-05 23:56:08.296824,2023-12-05 23:56:08.499242,0 days 00:00:00.202418,1.5337550040112176,60,20,176,32,192,120,12,12,COMPLETE
655,3.3785844894323582,2.862275555329164,20.949753568744153,48.45360824742268,2023-12-05 23:56:08.500310,2023-12-05 23:56:08.709274,0 days 00:00:00.208964,2.9394641823700813,24,32,176,44,72,144,12,12,COMPLETE
656,2.005734148272235,1.941486152146018,7.916009518945659,41.66666666666667,2023-12-05 23:56:08.710157,2023-12-05 23:56:08.913559,0 days 00:00:00.203402,2.4994054890807345,72,16,84,32,192,144,12,12,COMPLETE
657,2.7698690599197366,2.6693799146427097,13.792053369662288,50.0,2023-12-05 23:56:08.914547,2023-12-05 23:56:09.118001,0 days 00:00:00.203454,2.824931893905129,68,8,136,40,180,120,12,12,COMPLETE
658,3.3212283101923172,2.1420704989689163,10.681704882982903,43.15789473684211,2023-12-05 23:56:09.118940,2023-12-05 23:56:09.320337,0 days 00:00:00.201397,2.4994054890807345,52,16,84,52,60,144,12,12,COMPLETE
659,3.037859388181505,2.302743376386941,18.886718170891836,47.74774774774775,2023-12-05 23:56:09.321379,2023-12-05 23:56:09.524336,0 days 00:00:00.202957,2.9394641823700813,24,16,176,32,36,144,12,12,COMPLETE
660,1.9931678577574055,1.9553279190163146,5.322876781087315,43.93939393939394,2023-12-05 23:56:09.525229,2023-12-05 23:56:09.728056,0 days 00:00:00.202827,2.824931893905129,60,44,136,64,12,120,12,12,COMPLETE
661,1.7503984995028525,1.689986126555298,4.740987412231066,45.1219512195122,2023-12-05 23:56:09.729084,2023-12-05 23:56:09.930243,0 days 00:00:00.201159,2.095051337347122,40,24,176,36,36,144,12,12,COMPLETE
662,2.5580028789970903,2.5410016510299016,11.127712539391702,47.22222222222222,2023-12-05 23:56:09.931120,2023-12-05 23:56:10.141917,0 days 00:00:00.210797,2.824931893905129,64,8,176,64,24,120,12,12,COMPLETE
663,2.495104496071784,2.28899176362594,10.06453899094319,48.75,2023-12-05 23:56:10.142850,2023-12-05 23:56:10.347271,0 days 00:00:00.204421,2.095051337347122,52,20,176,32,72,144,12,12,COMPLETE
664,3.263291625541725,2.6704229209255645,24.028910130096936,49.51456310679612,2023-12-05 23:56:10.348194,2023-12-05 23:56:10.578592,0 days 00:00:00.230398,2.7348814902385596,24,24,176,32,192,144,12,13,COMPLETE
665,2.9653817983730004,2.4182444490802077,18.18456689973841,46.15384615384615,2023-12-05 23:56:10.579738,2023-12-05 23:56:10.782846,0 days 00:00:00.203108,2.7348814902385596,24,28,168,32,36,144,12,13,COMPLETE
666,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:56:10.783791,2023-12-05 23:56:10.986252,0 days 00:00:00.202461,2.095051337347122,24,20,176,32,36,120,12,13,COMPLETE
667,2.071687431778403,1.9490855704190804,7.018286502970594,49.275362318840585,2023-12-05 23:56:10.987362,2023-12-05 23:56:11.187190,0 days 00:00:00.199828,2.7348814902385596,24,20,176,32,192,24,32,13,COMPLETE
668,3.263291625541725,2.6704229209255645,24.028910130096936,49.51456310679612,2023-12-05 23:56:11.188231,2023-12-05 23:56:11.391097,0 days 00:00:00.202866,2.9394641823700813,24,24,176,36,36,144,12,13,COMPLETE
669,1.9775717204167154,1.709360617521297,7.9500158886356616,51.515151515151516,2023-12-05 23:56:11.391984,2023-12-05 23:56:11.595007,0 days 00:00:00.203023,2.095051337347122,24,24,176,32,144,24,12,13,COMPLETE
670,3.263291625541725,2.6704229209255645,24.028910130096936,49.51456310679612,2023-12-05 23:56:11.596017,2023-12-05 23:56:11.797761,0 days 00:00:00.201744,2.095051337347122,24,24,176,64,60,144,12,13,COMPLETE
671,3.218680508024962,2.605824784647122,22.906645585587558,50.48543689320388,2023-12-05 23:56:11.798707,2023-12-05 23:56:12.001344,0 days 00:00:00.202637,2.095051337347122,24,24,176,36,216,120,12,13,COMPLETE
672,3.0219647643029086,2.2605187977321104,16.410673151941015,50.90909090909091,2023-12-05 23:56:12.002253,2023-12-05 23:56:12.204151,0 days 00:00:00.201898,2.095051337347122,24,12,176,36,36,144,12,13,COMPLETE
673,-0.16790712941711372,0.9112768818096241,-0.5300344403258057,34.32835820895522,2023-12-05 23:56:12.205041,2023-12-05 23:56:12.406002,0 days 00:00:00.200961,2.7348814902385596,24,44,28,32,12,24,32,13,COMPLETE
674,3.412979897529711,3.091175129180718,22.369890266687985,52.083333333333336,2023-12-05 23:56:12.406906,2023-12-05 23:56:12.609032,0 days 00:00:00.202126,2.9394641823700813,24,44,176,36,12,144,12,13,COMPLETE
675,3.263291625541725,2.6704229209255645,24.028910130096936,49.51456310679612,2023-12-05 23:56:12.609987,2023-12-05 23:56:13.026298,0 days 00:00:00.416311,2.095051337347122,24,24,176,36,12,144,12,13,COMPLETE
676,1.4027276864690246,1.3696657754697887,5.1654724136828865,36.2962962962963,2023-12-05 23:56:13.027191,2023-12-05 23:56:13.231676,0 days 00:00:00.204485,2.4994054890807345,16,16,176,32,36,144,12,13,COMPLETE
677,3.1997486185306347,2.594461977201788,22.918221382741464,49.532710280373834,2023-12-05 23:56:13.232738,2023-12-05 23:56:13.440166,0 days 00:00:00.207428,2.095051337347122,24,20,176,32,36,144,12,13,COMPLETE
678,0.9977395355358066,1.2558066021266598,1.5317792537363328,37.5,2023-12-05 23:56:13.441087,2023-12-05 23:56:13.648455,0 days 00:00:00.207368,2.824931893905129,24,72,200,32,12,96,32,13,COMPLETE
679,1.2111932550310678,1.3364282457596464,2.649877433425922,38.333333333333336,2023-12-05 23:56:13.649371,2023-12-05 23:56:13.854136,0 days 00:00:00.204765,2.095051337347122,24,24,176,36,96,144,44,13,COMPLETE
680,1.9795195161521835,1.697073043803155,7.071246915206985,37.37373737373738,2023-12-05 23:56:13.855255,2023-12-05 23:56:14.064147,0 days 00:00:00.208892,2.9394641823700813,24,48,120,32,132,144,12,13,COMPLETE
681,2.834433140146728,2.261036482224543,15.896955071118814,50.0,2023-12-05 23:56:14.065068,2023-12-05 23:56:14.271006,0 days 00:00:00.205938,2.095051337347122,24,44,200,48,36,120,12,13,COMPLETE
682,1.0975718095007294,1.1708419880121834,2.8246498041048147,31.048387096774192,2023-12-05 23:56:14.271975,2023-12-05 23:56:14.477946,0 days 00:00:00.205971,1.8562252417528855,24,20,176,28,60,144,12,13,COMPLETE
683,0.291438815372897,1.0525698386203988,0.22210516057896157,36.19047619047619,2023-12-05 23:56:14.479005,2023-12-05 23:56:14.687123,0 days 00:00:00.208118,2.7348814902385596,24,64,176,36,36,144,32,13,COMPLETE
684,3.1997486185306347,2.594461977201788,22.918221382741464,49.532710280373834,2023-12-05 23:56:14.688170,2023-12-05 23:56:14.894816,0 days 00:00:00.206646,2.095051337347122,24,20,176,60,60,144,12,13,COMPLETE
685,2.0492726775295758,1.6990425707880734,6.796677328650183,45.45454545454545,2023-12-05 23:56:14.895920,2023-12-05 23:56:15.101251,0 days 00:00:00.205331,2.7685139087971793,24,48,176,36,12,72,12,13,COMPLETE
686,2.9948154221826098,2.6018448019441576,17.660076531835408,47.42268041237113,2023-12-05 23:56:15.102191,2023-12-05 23:56:15.308229,0 days 00:00:00.206038,2.095051337347122,24,24,216,40,36,144,12,13,COMPLETE
687,3.263291625541725,2.6704229209255645,24.028910130096936,49.51456310679612,2023-12-05 23:56:15.309130,2023-12-05 23:56:15.517516,0 days 00:00:00.208386,2.703126653285906,24,24,176,44,72,144,12,13,COMPLETE
688,2.1224512054857945,1.5984382764887557,6.263580255729242,44.71544715447154,2023-12-05 23:56:15.518410,2023-12-05 23:56:15.731457,0 days 00:00:00.213047,2.9878006073922263,24,20,128,32,60,72,12,13,COMPLETE
689,3.1997486185306347,2.594461977201788,22.918221382741464,49.532710280373834,2023-12-05 23:56:15.732318,2023-12-05 23:56:15.937485,0 days 00:00:00.205167,2.095051337347122,24,20,176,72,192,144,12,13,COMPLETE
690,1.0108412597875898,1.3704961000497748,1.6905583852373323,40.625,2023-12-05 23:56:15.938481,2023-12-05 23:56:16.145271,0 days 00:00:00.206790,2.4994054890807345,52,48,176,32,144,48,12,13,COMPLETE
691,3.0998416565064986,2.1969431316142742,20.31219032870744,44.06779661016949,2023-12-05 23:56:16.146143,2023-12-05 23:56:16.353527,0 days 00:00:00.207384,2.9394641823700813,24,20,136,64,60,120,12,13,COMPLETE
692,3.263291625541725,2.6704229209255645,24.028910130096936,49.51456310679612,2023-12-05 23:56:16.354549,2023-12-05 23:56:16.558650,0 days 00:00:00.204101,2.095051337347122,24,24,176,36,36,144,12,13,COMPLETE
693,3.0219647643029086,2.2605187977321104,16.410673151941015,50.90909090909091,2023-12-05 23:56:16.559547,2023-12-05 23:56:16.763723,0 days 00:00:00.204176,2.095051337347122,24,12,176,36,144,144,12,13,COMPLETE
694,1.2225905567982343,1.1834280861546191,3.093728465106456,33.201581027667984,2023-12-05 23:56:16.764591,2023-12-05 23:56:16.972032,0 days 00:00:00.207441,1.971728961729853,24,12,176,36,144,144,12,13,COMPLETE
695,1.996376811151523,1.8204508721647115,4.817963330181095,42.22222222222222,2023-12-05 23:56:16.972983,2023-12-05 23:56:17.178289,0 days 00:00:00.205306,2.9394641823700813,24,68,176,36,36,144,12,13,COMPLETE
696,0.9617981158852362,1.28063992313592,2.0913603877250044,36.84210526315789,2023-12-05 23:56:17.179478,2023-12-05 23:56:17.388996,0 days 00:00:00.209518,2.095051337347122,24,64,176,4,36,24,12,13,COMPLETE
697,2.334603706797626,1.858788633651775,9.574898359348,40.816326530612244,2023-12-05 23:56:17.390128,2023-12-05 23:56:17.592907,0 days 00:00:00.202779,2.9394641823700813,24,48,144,36,132,144,12,13,COMPLETE
698,1.996376811151523,1.8204508721647115,4.817963330181095,42.22222222222222,2023-12-05 23:56:17.593792,2023-12-05 23:56:17.818897,0 days 00:00:00.225105,2.9878006073922263,24,68,176,36,36,144,12,13,COMPLETE
699,3.412979897529711,3.091175129180718,22.369890266687985,52.083333333333336,2023-12-05 23:56:17.820162,2023-12-05 23:56:18.036659,0 days 00:00:00.216497,2.9394641823700813,24,44,176,36,12,144,12,13,COMPLETE
700,3.3785844894323582,2.862275555329164,20.949753568744153,48.45360824742268,2023-12-05 23:56:18.037737,2023-12-05 23:56:18.245755,0 days 00:00:00.208018,2.0993139178238316,24,32,176,36,36,144,12,13,COMPLETE
701,0.2742647480106159,1.0385989962822697,0.3213061227873371,36.58536585365854,2023-12-05 23:56:18.246885,2023-12-05 23:56:18.472430,0 days 00:00:00.225545,2.9878006073922263,24,24,176,36,36,192,32,13,COMPLETE
702,3.303298477059378,2.361469145597052,21.05105113277442,46.42857142857143,2023-12-05 23:56:18.473454,2023-12-05 23:56:18.679270,0 days 00:00:00.205816,2.095051337347122,24,24,136,64,60,120,12,13,COMPLETE
703,0.47944560819077325,1.0801167559132683,0.6564274142863779,33.84615384615385,2023-12-05 23:56:18.680319,2023-12-05 23:56:18.889986,0 days 00:00:00.209667,2.095051337347122,24,32,176,32,60,120,48,13,COMPLETE
704,0.7487248867618629,1.1815881997644668,1.274758383068867,35.65217391304348,2023-12-05 23:56:18.890911,2023-12-05 23:56:19.100445,0 days 00:00:00.209534,2.7685139087971793,24,24,176,44,72,144,36,13,COMPLETE
705,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:56:19.101343,2023-12-05 23:56:19.309131,0 days 00:00:00.207788,2.9394641823700813,24,20,176,44,36,120,12,13,COMPLETE
706,3.0998416565064986,2.1969431316142742,20.31219032870744,44.06779661016949,2023-12-05 23:56:19.310055,2023-12-05 23:56:19.515782,0 days 00:00:00.205727,2.095051337347122,24,20,136,32,60,120,12,13,COMPLETE
707,3.2714382700081073,2.946283195804279,20.45111381651208,46.73913043478261,2023-12-05 23:56:19.516842,2023-12-05 23:56:19.730975,0 days 00:00:00.214133,2.1944578806050323,24,28,216,56,36,144,12,13,COMPLETE
708,3.2813794484791665,2.845057112686766,21.069610238759452,47.87234042553192,2023-12-05 23:56:19.731905,2023-12-05 23:56:19.937547,0 days 00:00:00.205642,2.095051337347122,24,48,176,44,36,144,12,13,COMPLETE
709,1.044527292919955,1.307582433550465,1.2889099004935447,39.130434782608695,2023-12-05 23:56:19.938518,2023-12-05 23:56:20.143964,0 days 00:00:00.205446,2.824931893905129,44,20,136,44,36,96,12,13,COMPLETE
710,3.276573128582321,3.030850058636014,16.680073539616938,50.649350649350644,2023-12-05 23:56:20.145001,2023-12-05 23:56:20.351488,0 days 00:00:00.206487,2.824931893905129,64,8,136,64,60,120,12,13,COMPLETE
711,0.6393805640590765,1.1304700920639292,0.938344628953363,38.70967741935484,2023-12-05 23:56:20.352372,2023-12-05 23:56:20.558821,0 days 00:00:00.206449,2.7348814902385596,24,24,168,36,192,144,32,13,COMPLETE
712,0.1056480656009817,0.9934703899058669,-0.026116327740510887,42.68292682926829,2023-12-05 23:56:20.559821,2023-12-05 23:56:20.764740,0 days 00:00:00.204919,2.8303649286178247,44,24,176,36,36,72,12,13,COMPLETE
713,3.263291625541725,2.6704229209255645,24.028910130096936,49.51456310679612,2023-12-05 23:56:20.765658,2023-12-05 23:56:20.993727,0 days 00:00:00.228069,2.848446046846598,24,24,176,32,192,144,12,13,COMPLETE
714,1.7306971963762416,1.3700096044962946,4.331236180798598,41.37931034482759,2023-12-05 23:56:20.994639,2023-12-05 23:56:21.227059,0 days 00:00:00.232420,2.095051337347122,24,20,52,36,36,144,12,14,COMPLETE
